episodes,eval_sod_reward,eval_sod_end_l2
1870,-2.3264064694218467,5.086374265709362e-05
1880,-2.3372272626754724,5.3244082840033716e-05
1890,-2.3289226827191545,5.28809840737101e-05
1900,-2.3168231701622535,5.174136009282724e-05
1910,-2.3330160767189363,5.477959725120971e-05
1920,-2.311959355996134,5.238733908584444e-05
1930,-2.300635319096827,5.1530009967638676e-05
1940,-2.305845631812371,5.2939842374267334e-05
1950,-2.2878699882013858,5.104252982634575e-05
1960,-2.2788799102061232,5.04672031292829e-05
1970,-2.276719065584066,5.093804884575097e-05
1980,-2.2674164433791586,5.0374350063419654e-05
1990,-2.2853010323389635,5.3932037539425356e-05
2000,-2.272223259696127,5.270035515672929e-05
2010,-2.268474009745807,5.304855427653175e-05
2020,-2.2383034505118644,4.947117423407039e-05
2030,-2.234014229064962,4.9529244336990724e-05
2040,-2.238226385746311,5.084989916630778e-05
2050,-2.227547657601265,5.0021299672542085e-05
2060,-2.228517172395853,5.0767777395221225e-05
2070,-2.222063357808051,5.0493551215371266e-05
2080,-2.2279907568738206,5.20678818084825e-05
2090,-2.2214053509580913,5.1676487814842134e-05
2100,-2.219063260403617,5.196474632527069e-05
2110,-2.2161452264735866,5.2257128876196334e-05
2120,-2.1911309109387664,4.9264642771374085e-05
2130,-2.2175232009104615,5.3953689872680313e-05
2140,-2.195887354328361,5.134417000385751e-05
2150,-2.196004893118756,5.1973203655551684e-05
2160,-2.1781529910814252,4.997504403269045e-05
2170,-2.177523916146146,5.0379184929802306e-05
2180,-2.1720140925175726,5.015463539975525e-05
2190,-2.169933720409815,5.032345914821461e-05
2200,-2.1644073349673327,5.023026795779768e-05
2210,-2.1614697183897316,5.017363751579854e-05
2220,-2.148712457599282,4.877877758065737e-05
2230,-2.1596673005724383,5.093775026963543e-05
2240,-2.151723793029492,5.048782340376761e-05
2250,-2.1649312620028747,5.3063558557707116e-05
2260,-2.1546670673678476,5.203731589956568e-05
2270,-2.1338955578325502,4.94343394397664e-05
2280,-2.15137982357902,5.243629152665077e-05
2290,-2.146757193996041,5.228155436422858e-05
2300,-2.1433726282123398,5.2156103210746834e-05
2310,-2.1329722841361622,5.106938699628299e-05
2320,-2.135783022697126,5.210142559655292e-05
2330,-2.1146134903059877,4.927761795353107e-05
2340,-2.1294242741105958,5.2115229186525665e-05
2350,-2.1085230439410694,4.9574940106898344e-05
2360,-2.116482926372346,5.1267904879205314e-05
2370,-2.117473040176248,5.19383128949916e-05
2380,-2.1065622740179797,5.0741057158838705e-05
2390,-2.102872975506487,5.074829017565432e-05
2400,-2.0886040133270947,4.942698935473118e-05
2410,-2.0975114808691506,5.142486203963796e-05
2420,-2.0890801953074436,5.064581943435336e-05
2430,-2.090474267578984,5.119886688049859e-05
2440,-2.087538744371356,5.1216657290858615e-05
2450,-2.073119493369465,4.938112633665286e-05
2460,-2.089224571495572,5.229426721028564e-05
2470,-2.0660282430664663,4.934219092085747e-05
2480,-2.0634939614111674,4.943897847789337e-05
2490,-2.074358692355916,5.137744899819243e-05
2500,-2.0614236328639386,4.9797617438767714e-05
2510,-2.062680214084459,5.03552658634246e-05
2520,-2.0616439156212447,5.047509211467602e-05
2530,-2.059351859507334,5.0485100698563056e-05
2540,-2.065675774550797,5.158562008137778e-05
2550,-2.0406764365536043,4.84000920341864e-05
2560,-2.040492497666055,4.873540722193561e-05
2570,-2.0497493114546597,5.0379313045153066e-05
2580,-2.039316246990151,4.9392368460399043e-05
2590,-2.0271106178432103,4.822911492578879e-05
2600,-2.040718426928143,5.0620696884627024e-05
2610,-2.027808286181483,4.9366372759476275e-05
2620,-2.0320559409603427,5.02445803349332e-05
2630,-2.0347936690855204,5.1010148862696334e-05
2640,-2.02481336883165,5.0096349521021625e-05
2650,-2.0207444078052963,5.007263083761703e-05
2660,-2.006068566406892,4.866163901020977e-05
2670,-2.0146673179629415,5.0228943165370613e-05
2680,-2.0134828924937005,5.050079787260536e-05
2690,-1.999967205692166,4.909465008334258e-05
2700,-2.0169389093925094,5.196344599788739e-05
2710,-1.9771573473968533,4.704623243484901e-05
2720,-1.9793773235044014,4.787554926200998e-05
2730,-1.9968411842970148,5.074944941743802e-05
2740,-1.9882088920182281,5.0191181135613285e-05
2750,-1.9901188961646448,5.0913252864913116e-05
2760,-1.9857419956958389,5.084189289522405e-05
2770,-2.0004066053644727,5.321625411127214e-05
2780,-1.9575255623726342,4.8091694086412366e-05
2790,-1.9725891561931583,5.057058237464128e-05
2800,-1.991501571908355,5.338647798659526e-05
2810,-1.9503823197892933,4.83935976360042e-05
2820,-1.9399220530556278,4.741849281604743e-05
2830,-1.9778307446148784,5.2684472215427547e-05
2840,-1.9529784061632214,4.9968224095322966e-05
2850,-1.9287154555004935,4.701893440739729e-05
2860,-1.9619721165021158,5.182746228763527e-05
2870,-1.955488598437461,5.145264837962126e-05
2880,-1.9291083310372075,4.836325355374512e-05
2890,-1.9348927404285632,4.948784641589233e-05
2900,-1.917345818224546,4.767772845774489e-05
2910,-1.9176050605141854,4.813205312104546e-05
2920,-1.9198927928835865,4.8799916433047746e-05
2930,-1.9299679119683482,5.069241126508769e-05
2940,-1.9554457072119245,5.4275492418655206e-05
2950,-1.9452835174312284,5.355905610727598e-05
2960,-1.8915378520318458,4.6577773963684765e-05
2970,-1.8877361459180637,4.6823478038901346e-05
2980,-1.9160995124001634,5.074630295384498e-05
2990,-1.9058628410767895,5.0098836237481374e-05
3000,-1.9232422687391437,5.268619270836829e-05
3010,-1.8843303892586192,4.802773306638941e-05
3020,-1.8827218177459475,4.827350806645834e-05
3030,-1.9231517654134889,5.371509916149285e-05
3040,-1.9046488769193204,5.180876568237843e-05
3050,-1.912108074088178,5.335746122017112e-05
3060,-1.8991607096056242,5.1766417285379074e-05
3070,-1.8702841989685328,4.850470675862924e-05
3080,-1.8630285179045298,4.8120799166916786e-05
3090,-1.8800789116282572,5.047660886129235e-05
3100,-1.885552304053275,5.149548491916845e-05
3110,-1.8799315779893557,5.11506890678648e-05
3120,-1.870692012112993,5.0231435957250633e-05
3130,-1.8842211378445484,5.228721711274394e-05
3140,-1.8857594594193088,5.279422179647472e-05
3150,-1.8675038751105373,5.088032537422215e-05
3160,-1.8582673682466428,5.011984257296333e-05
3170,-1.8768478110688032,5.280663755881739e-05
3180,-1.8669235177886094,5.172809992490326e-05
3190,-1.8625254099704176,5.136711398059075e-05
3200,-1.8718638222018473,5.270718637138296e-05
3210,-1.8629730923160264,5.177123701867153e-05
3220,-1.8509113250732163,5.0550388672813297e-05
3230,-1.8528960096714104,5.098582482289685e-05
3240,-1.850737198896014,5.090294343449795e-05
3250,-1.8425841055421106,5.032642562191455e-05
3260,-1.858616813564205,5.2495832426546094e-05
3270,-1.8402398868547543,5.069598754443134e-05
3280,-1.8483525136825822,5.188731260800686e-05
3290,-1.8475159344601984,5.214864273671133e-05
3300,-1.8433270287441044,5.1890904707159136e-05
3310,-1.8298468886451005,5.050757185353437e-05
3320,-1.825621681986186,5.0238925220583154e-05
3330,-1.8449746254337256,5.2891734567711006e-05
3340,-1.8389506485479357,5.249875025162317e-05
3350,-1.8090997940739602,4.924546101748559e-05
3360,-1.8319625580968808,5.2236132496837e-05
3370,-1.8241878818328499,5.170997900804503e-05
3380,-1.8378687722296636,5.367142374973527e-05
3390,-1.8102717847064416,5.080093330786211e-05
3400,-1.8207231358373104,5.24741189605117e-05
3410,-1.8227088529175646,5.3052853323949126e-05
3420,-1.80474197061045,5.138871955616708e-05
3430,-1.8192854116229826,5.357731925425546e-05
3440,-1.8154857068054016,5.362634585626938e-05
3450,-1.8016125523899529,5.244830718147064e-05
3460,-1.7985878592236901,5.244717900935844e-05
3470,-1.8027945107801429,5.3371410885196704e-05
3480,-1.8046873241881363,5.397929093563848e-05
3490,-1.7853837517680888,5.211120169745872e-05
3500,-1.8119848503773124,5.5556700415912865e-05
3510,-1.7784494205677983,5.208905399843943e-05
3520,-1.7896214989949417,5.382106211938206e-05
3530,-1.804328146693767,5.576601662397892e-05
3540,-1.7725950108721709,5.243490103094582e-05
3550,-1.8056261085395084,5.636493928587131e-05
3560,-1.8266611247829971,5.88612439382991e-05
3570,-1.8097136260807567,5.721274950046385e-05
3580,-1.8029346950206981,5.704110228517303e-05
3590,-1.8000388862308252,5.694876803536025e-05
3600,-1.7943125335688224,5.6692631969007424e-05
3610,-1.7794410927104636,5.531560013115898e-05
3620,-1.772429952656245,5.508595728605725e-05
3630,-1.7708869193990722,5.528978404629332e-05
3640,-1.7690373595285245,5.5200688634073444e-05
3650,-1.7676651247311195,5.520991991436552e-05
3660,-1.7736667695059314,5.5997776342732396e-05
3670,-1.7658668071678292,5.514577862701168e-05
3680,-1.7747505591158266,5.6511469219725935e-05
3690,-1.7829762799340412,5.763559491767604e-05
3700,-1.793667625079906,5.891881535445799e-05
3710,-1.7580090152523187,5.544585449891833e-05
3720,-1.7517430246964685,5.5029525863040014e-05
3730,-1.7713287939695324,5.7214941859566e-05
3740,-1.7926694309547593,5.976417202192972e-05
3750,-1.7692317017941142,5.738962942250087e-05
3760,-1.7432717410168959,5.4901942348759906e-05
3770,-1.7545461388246413,5.58253716548588e-05
3780,-1.7703996777693733,5.787031819763275e-05
3790,-1.7552372479304006,5.639985678764414e-05
3800,-1.7353604890840024,5.46086931484806e-05
3810,-1.735103825137078,5.449935213010163e-05
3820,-1.755705538415885,5.702957975059239e-05
3830,-1.7511597245374364,5.6629053728068025e-05
3840,-1.7357801798314576,5.512892253634828e-05
3850,-1.753580871828916,5.707664062938804e-05
3860,-1.7245644014064154,5.42188847704188e-05
3870,-1.745221389612243,5.6271888439710266e-05
3880,-1.7526080872592633,5.737688577142848e-05
3890,-1.7482185189268205,5.6999803869321424e-05
3900,-1.7384009036525256,5.6200719303924574e-05
3910,-1.7214478987525463,5.4721820875463815e-05
3920,-1.7364469057470593,5.631057208068493e-05
3930,-1.7434378976570521,5.7077472785958064e-05
3940,-1.7155002721888286,5.4320925351100935e-05
3950,-1.7131652686553878,5.4337354323067785e-05
3960,-1.714186913706128,5.4194378892006714e-05
3970,-1.7307142262932012,5.614741943840612e-05
3980,-1.7120258249663574,5.408190818312558e-05
