episodes,eval_sod_reward,eval_sod_end_l2
2310,-2.3370076591768645,6.637519964227838e-05
2320,-2.33540200444602,6.69120285135896e-05
2330,-2.3300580679968417,6.688596597681936e-05
2340,-2.3216312174218854,6.639177292238692e-05
2350,-2.321221861492503,6.691584107014324e-05
2360,-2.316118484658182,6.690371868241899e-05
2370,-2.3161930448923553,6.763655079297112e-05
2380,-2.312927516995862,6.79254739412986e-05
2390,-2.3074403801086762,6.775267854315184e-05
2400,-2.293603767731618,6.652328661703408e-05
2410,-2.283289865929431,6.561556050526816e-05
2420,-2.3014792380246223,6.919513009383659e-05
2430,-2.2918087074546007,6.870628869787327e-05
2440,-2.2696397801706407,6.59300832381575e-05
2450,-2.2663003479335724,6.613834821924877e-05
2460,-2.277300315323311,6.865110331047258e-05
2470,-2.262729170509233,6.723349246253135e-05
2480,-2.260771851725517,6.75584615942533e-05
2490,-2.2456487305232127,6.582720386291778e-05
2500,-2.2626766098165167,6.884984016836992e-05
2510,-2.250808786249172,6.787041664855948e-05
2520,-2.245585503350875,6.770884166301456e-05
2530,-2.2545413378908297,6.920308561544535e-05
2540,-2.2329442936617245,6.67080897728357e-05
2550,-2.2398545753112713,6.862585680810691e-05
2560,-2.2350548021892607,6.785941713461164e-05
2570,-2.2385188500792705,6.894132676638091e-05
2580,-2.2237530367551366,6.7590947438217e-05
2590,-2.230678372450538,6.896824138597419e-05
2600,-2.2105873384166514,6.670744644389174e-05
2610,-2.222922095764353,6.922116327558567e-05
2620,-2.2085839630540818,6.767119666318232e-05
2630,-2.200724523084428,6.705234826657848e-05
2640,-2.225745128172675,7.148499742633558e-05
2650,-2.196507870036305,6.747680693093703e-05
2660,-2.1945973420476244,6.773354970251315e-05
2670,-2.2116671594466264,7.093028453556686e-05
2680,-2.1907072435262536,6.855761101952159e-05
2690,-2.186158884121309,6.830678411412212e-05
2700,-2.192386103415856,6.962168250490192e-05
2710,-2.1884521681722795,6.934827706476469e-05
2720,-2.18795025459933,6.985978467032566e-05
2730,-2.1686729037658723,6.747181389242357e-05
2740,-2.179456330994802,6.923712645315924e-05
2750,-2.1853502696645264,7.043881903748957e-05
2760,-2.1790636748728134,7.012284552861707e-05
2770,-2.1792592943988125,7.020838716781764e-05
2780,-2.1802228477868772,7.071731088246294e-05
2790,-2.179417815087263,7.087120663470309e-05
2800,-2.1694177660275193,6.982063060471953e-05
2810,-2.1752785116346,7.096492177836773e-05
2820,-2.177037791981263,7.149331910094665e-05
2830,-2.1708474243962534,7.092427233548527e-05
2840,-2.1612077887759864,6.981321550292158e-05
2850,-2.162510162882202,7.046471048868753e-05
2860,-2.1558940850049217,6.97688839491765e-05
2870,-2.1736869041406472,7.282707774119641e-05
2880,-2.168090380478534,7.267609894265778e-05
2890,-2.1565563565945514,7.15710830507522e-05
2900,-2.1505575618976915,7.111800635890181e-05
2910,-2.1559520856224057,7.228655953310677e-05
2920,-2.1628091161182046,7.377719057553739e-05
2930,-2.1485122752319885,7.209275101479663e-05
2940,-2.149545901496374,7.247375290442363e-05
2950,-2.1487655769087315,7.288009953427296e-05
2960,-2.1589704077649006,7.453414878016083e-05
2970,-2.141454203348267,7.245595935961051e-05
2980,-2.1646980397261792,7.573104758649461e-05
2990,-2.1518877020599674,7.389516375119816e-05
3000,-2.135848690725212,7.209280633666855e-05
3010,-2.152345416119556,7.475084859010068e-05
3020,-2.149988860880046,7.494321356566314e-05
3030,-2.143834763761764,7.448375394602985e-05
3040,-2.1582568730874105,7.602617998205802e-05
3050,-2.1394451122931093,7.439535696730428e-05
3060,-2.1426327830818312,7.457958838545587e-05
3070,-2.1319783572726156,7.369454055979192e-05
3080,-2.1559385203261474,7.61616506483654e-05
3090,-2.1263112765355925,7.320118248268447e-05
3100,-2.1463952710825374,7.59965227390568e-05
3110,-2.1645755283141264,7.78694301063464e-05
3120,-2.1376474742730185,7.502049159456877e-05
3130,-2.1423876812864404,7.556909966689462e-05
3140,-2.1344711083780825,7.476755851468071e-05
3150,-2.1300638164653427,7.473854123439217e-05
3160,-2.1481371917266063,7.759650909836922e-05
3170,-2.1431962361502195,7.650536237918277e-05
3180,-2.1178492982622394,7.304665244913978e-05
3190,-2.1436342988341557,7.692746599608862e-05
3200,-2.1483510991435533,7.781915757118973e-05
3210,-2.133781326184723,7.57035029382203e-05
3220,-2.1271054201192645,7.530396758240768e-05
3230,-2.126891032477339,7.546367651476533e-05
3240,-2.1254857003380034,7.58705485207626e-05
3250,-2.113311444554983,7.429400476921609e-05
3260,-2.1047108213660994,7.370771372485052e-05
3270,-2.1324375933566713,7.816591904419487e-05
3280,-2.0999984778011673,7.42743269148267e-05
3290,-2.130176444970106,7.872920753071329e-05
3300,-2.0911309916402234,7.3357629972161e-05
3310,-2.118506146057413,7.749752375456795e-05
3320,-2.0994695352148782,7.48023873511277e-05
3330,-2.111210848461768,7.744300476370475e-05
3340,-2.090787887367958,7.48439191535477e-05
3350,-2.100813696491167,7.703156262144012e-05
3360,-2.0904300584571733,7.540765880288076e-05
3370,-2.1057024318697266,7.793124929901098e-05
3380,-2.0716589931657166,7.309095519952423e-05
3390,-2.1049171996647753,7.850798749045528e-05
3400,-2.074532623567291,7.472773234281916e-05
3410,-2.086015142545442,7.755985765391194e-05
3420,-2.077077287915092,7.648513292366868e-05
3430,-2.0813304653625764,7.721190675823759e-05
3440,-2.0851965048818775,7.783401318167664e-05
3450,-2.0549014917005626,7.38807209880804e-05
3460,-2.070648346672312,7.673130663601864e-05
3470,-2.0574573964589025,7.519023683381382e-05
3480,-2.0574842029686606,7.563006386138946e-05
3490,-2.0563627237575335,7.567658363321173e-05
3500,-2.0569415336497117,7.607315297861606e-05
3510,-2.0622164410980734,7.698905933740015e-05
3520,-2.070023647230626,7.813690280954758e-05
3530,-2.049553573009843,7.619791045205238e-05
3540,-2.0616103266822687,7.858718015466098e-05
3550,-2.0410871709369856,7.59679682459014e-05
3560,-2.0535926136502094,7.723234114633713e-05
3570,-2.047977968615314,7.68199752892394e-05
3580,-2.0433863938226318,7.698767491149305e-05
3590,-2.021075480681198,7.439968069034834e-05
3600,-2.0363069077049287,7.644924223145026e-05
3610,-2.0117771414794565,7.285770208810484e-05
3620,-2.048764533798668,7.825003390837031e-05
3630,-2.0307340791398603,7.56236173705593e-05
3640,-2.018768631004468,7.472849933057062e-05
3650,-2.0149169232865187,7.525131911941506e-05
3660,-2.010130208511583,7.492926690651165e-05
3670,-2.006637398724548,7.468409595010515e-05
3680,-2.018413663084424,7.684812710016811e-05
3690,-2.0185572505392293,7.695881932301269e-05
3700,-2.0062936500061315,7.50727521238323e-05
3710,-2.0174454466536527,7.665663190272759e-05
3720,-1.9960746531891875,7.386689903176918e-05
3730,-2.0070462953582884,7.594863816676435e-05
3740,-2.00240591474331,7.580757661774974e-05
3750,-1.9947096521403942,7.437290521073974e-05
3760,-2.020631460230901,7.856443168939559e-05
3770,-1.9873006232946928,7.427755673561897e-05
3780,-1.978941096660569,7.337491811403635e-05
3790,-1.9955404044047924,7.575184373704646e-05
3800,-2.0033228694540752,7.69448267226648e-05
3810,-1.9885904963309695,7.531705530910251e-05
3820,-1.9662931298517605,7.25587370386485e-05
3830,-1.9987502391221135,7.738784942056906e-05
3840,-2.001985300359581,7.801413898154691e-05
3850,-1.9719467773406159,7.399861868823203e-05
3860,-1.9649391737060504,7.333935089755916e-05
3870,-1.9753534538009558,7.480437601920663e-05
3880,-1.9951298580051475,7.782714689188204e-05
3890,-1.9660347676760848,7.449949695731847e-05
3900,-1.9705766479223452,7.551791764336227e-05
3910,-1.9805262204556626,7.672121162471447e-05
3920,-1.9566879753930528,7.349180983212378e-05
3930,-1.9766501497570215,7.6318778627723e-05
3940,-1.9546242806316514,7.372059520206825e-05
3950,-1.9536910167771235,7.37537761037776e-05
3960,-1.9546284443628046,7.377694145926869e-05
3970,-1.9684210640520083,7.662222190995229e-05
3980,-1.9625509035026598,7.602510765510914e-05
3990,-1.9632738011378243,7.599071530756498e-05
4000,-1.9765522576996222,7.751246221204378e-05
4010,-1.9401374365851092,7.276786790299283e-05
4020,-1.9556401032591577,7.565556807794025e-05
4030,-1.9388240738531481,7.36443356205975e-05
4040,-1.9573227719020825,7.570542481454027e-05
4050,-1.9453274859901135,7.435879331766102e-05
4060,-1.9614607732952727,7.652637348236021e-05
4070,-1.9336923461658408,7.306421923306286e-05
4080,-1.9602989514112632,7.689589647992805e-05
4090,-1.9418575218822793,7.490971997534716e-05
4100,-1.945171909692478,7.492591727197229e-05
4110,-1.9258714884911081,7.297382056712982e-05
4120,-1.9597933197075814,7.760239255132167e-05
4130,-1.926832575386096,7.331290351011348e-05
4140,-1.9507104305699838,7.663095138202527e-05
4150,-1.9341875346107773,7.506739207367999e-05
4160,-1.937277834406099,7.489537590954663e-05
4170,-1.9189237243908055,7.300641922284428e-05
4180,-1.9356623809984956,7.482312985614142e-05
4190,-1.9291113926123693,7.449972238541626e-05
4200,-1.935277461595519,7.545952030206545e-05
4210,-1.9410520623868515,7.668945178307463e-05
4220,-1.9241126392728536,7.410444946346893e-05
4230,-1.938137749452417,7.664860973962172e-05
4240,-1.9264435012649885,7.519927522700233e-05
4250,-1.9147520583122706,7.345877956239089e-05
4260,-1.9254631684654775,7.47123752760502e-05
4270,-1.9131026217276819,7.351002352709132e-05
4280,-1.9429992767479425,7.770018313545841e-05
4290,-1.9114827590767074,7.379330826198785e-05
4300,-1.919532523470343,7.464842820947766e-05
4310,-1.9277364835763027,7.56837189713617e-05
4320,-1.8991591008760664,7.236806931662213e-05
4330,-1.9366385378740476,7.715902415169952e-05
4340,-1.9086689501122016,7.4086036322326e-05
4350,-1.925069106414295,7.623580612060848e-05
4360,-1.9195699991308326,7.618385246179466e-05
4370,-1.916254475657384,7.555410960304988e-05
4380,-1.9128345812421206,7.504499298470643e-05
4390,-1.911975800367702,7.527924680480173e-05
4400,-1.9139514344596062,7.53308079124847e-05
4410,-1.9260640552172443,7.666727706921107e-05
4420,-1.9111610825009286,7.470090480321388e-05
4430,-1.90043550556018,7.34684902305975e-05
4440,-1.9195174314705454,7.66646973274612e-05
4450,-1.9040439214160443,7.452148632103673e-05
4460,-1.8961262282863054,7.382576235659894e-05
4470,-1.8947631261421058,7.40571361151111e-05
4480,-1.8881724343231372,7.337159806423282e-05
4490,-1.9087243570742654,7.567284152774238e-05
4500,-1.8820834085537623,7.264074167993991e-05
4510,-1.8963005488246865,7.492498784958039e-05
4520,-1.9100918830671134,7.647835497725653e-05
4530,-1.9003013955115005,7.580429758473215e-05
4540,-1.9065685654244227,7.667522099246106e-05
4550,-1.885141939228152,7.402729951362855e-05
4560,-1.8995026889607693,7.571984532266917e-05
4570,-1.8732673091253058,7.24979528150255e-05
4580,-1.899895103564905,7.602053551251986e-05
4590,-1.886520672273674,7.464434280235562e-05
4600,-1.884212584322304,7.484543568730446e-05
4610,-1.8918603606309539,7.553333944023546e-05
4620,-1.8764610418073115,7.348751570282774e-05
4630,-1.8842635528567717,7.433314196776583e-05
4640,-1.8751944053296283,7.372442250378528e-05
4650,-1.877113669859133,7.439816452451214e-05
4660,-1.8788263715271192,7.47102089658644e-05
4670,-1.8897118005436162,7.581282968570829e-05
4680,-1.8793390294154941,7.46756229865635e-05
4690,-1.8660744248907546,7.338810686832328e-05
4700,-1.8742632735983111,7.444183040002872e-05
4710,-1.878798652144959,7.538130738037356e-05
4720,-1.882332887742742,7.600726830464802e-05
4730,-1.8814149499649726,7.609746113447677e-05
4740,-1.8799756068255415,7.60475516841375e-05
4750,-1.8585307307340326,7.333110585688854e-05
4760,-1.8725913964528562,7.532215938169517e-05
4770,-1.8637041354990702,7.4672429530217e-05
4780,-1.8697977808533934,7.619419161445855e-05
4790,-1.8466986606592197,7.399403561704668e-05
4800,-1.8484687692574593,7.555648075003445e-05
4810,-1.8576369605601044,7.799536079734748e-05
4820,-1.839938092774662,7.639180083290789e-05
4830,-1.8388643975594885,7.658799902484209e-05
4840,-1.810760338599427,7.317429798854633e-05
4850,-1.8372479232989536,7.766353087737313e-05
4860,-1.827500991373255,7.626905373272793e-05
4870,-1.8193853885774207,7.508730326691697e-05
4880,-1.8412027481910223,7.812745426094485e-05
4890,-1.8155241483065405,7.507923692962604e-05
4900,-1.8234092889697546,7.653508956343719e-05
4910,-1.8325322797950712,7.809076738924807e-05
4920,-1.8019145973862472,7.408319811141826e-05
4930,-1.8323718558922746,7.834618387100687e-05
4940,-1.8237948645121893,7.724123474208074e-05
4950,-1.809700039077044,7.553575560540019e-05
4960,-1.8150813438445912,7.634265851900158e-05
4970,-1.8322882865856822,7.85178751290564e-05
4980,-1.807957022561504,7.552312071660249e-05
4990,-1.8149418632798777,7.661617241651498e-05
5000,-1.8086797211046708,7.596717605825115e-05
5010,-1.7947999997090005,7.398298243240604e-05
5020,-1.8274798581060552,7.821199294203393e-05
5030,-1.8026173103621979,7.506628312462023e-05
5040,-1.816652788494969,7.720370218957474e-05
5050,-1.7982800784633053,7.488869783898657e-05
5060,-1.825601981238222,7.844544391298668e-05
5070,-1.8002887209337033,7.551487217732557e-05
5080,-1.8167249017764384,7.775029100786202e-05
5090,-1.8183298988795003,7.81395425836296e-05
5100,-1.7866350266979492,7.396635322523563e-05
5110,-1.8179180496184877,7.827624013864207e-05
5120,-1.789419797256862,7.462147192167925e-05
5130,-1.7988215685380038,7.577538061941179e-05
5140,-1.8154099368712426,7.827177176557599e-05
5150,-1.783593215883606,7.414645062942869e-05
5160,-1.8147947570607992,7.858986776094893e-05
5170,-1.7968552785740446,7.613023691633786e-05
5180,-1.7992948019060597,7.649826561202169e-05
5190,-1.7925233116958523,7.570610808688888e-05
5200,-1.8053252006350728,7.728697861316665e-05
5210,-1.8065186204700734,7.753951175415388e-05
5220,-1.7981852441707087,7.653155876561341e-05
5230,-1.8075461572720801,7.801625006849421e-05
5240,-1.7788365700273119,7.444178336171661e-05
5250,-1.802256187364258,7.774977330965273e-05
5260,-1.778029446522665,7.471829144226076e-05
5270,-1.7848732852650482,7.576341025164273e-05
5280,-1.7858632633149458,7.606278726653871e-05
5290,-1.8019429165425633,7.822115845553603e-05
5300,-1.7771932869774119,7.522010105376372e-05
5310,-1.7866405242209407,7.647573859083806e-05
5320,-1.7970432843861077,7.78545411909055e-05
5330,-1.7695914358302076,7.447834289461892e-05
5340,-1.7995824148998067,7.844120734993357e-05
5350,-1.7820608162380431,7.630993045947355e-05
5360,-1.770028971679606,7.489931029072815e-05
5370,-1.7939746311183855,7.810641660745388e-05
5380,-1.7706890965369855,7.521022407871521e-05
5390,-1.7747085202144455,7.597172356147634e-05
5400,-1.7924181631539386,7.844566023481853e-05
5410,-1.7675054223787183,7.546264698504275e-05
5420,-1.7748548811725744,7.647535313876683e-05
5430,-1.7909158307814792,7.854121005252083e-05
5440,-1.7688673177012013,7.573539811920594e-05
5450,-1.7617469980322777,7.491952382784055e-05
5460,-1.7809488939335314,7.724542199949668e-05
5470,-1.7777800540425261,7.724422917965063e-05
5480,-1.7583243663142056,7.469244560657086e-05
5490,-1.7822556326387105,7.782317341129938e-05
5500,-1.759086575938347,7.495859545325202e-05
5510,-1.7802345484019462,7.786961459647123e-05
5520,-1.7583489618075363,7.514850149420159e-05
5530,-1.7662432672559287,7.600573099503021e-05
5540,-1.7834968062759575,7.854672984810997e-05
5550,-1.7655705263561121,7.665019096454025e-05
5560,-1.7561302269671977,7.559606877308086e-05
5570,-1.7756281358114603,7.785036853467811e-05
5580,-1.7478949168762592,7.423793721587986e-05
5590,-1.757446509056921,7.562421268758096e-05
5600,-1.7742506146807056,7.768046464919252e-05
5610,-1.7726679192706374,7.773212644546236e-05
5620,-1.7457205610924929,7.406505410640236e-05
5630,-1.763948115546824,7.677502995066633e-05
5640,-1.7560940691853293,7.573436039660918e-05
5650,-1.7523096028015324,7.570274551948325e-05
5660,-1.7489704545799059,7.554778210564506e-05
5670,-1.7511945876380735,7.556624612752606e-05
5680,-1.7470114302883513,7.492937747414684e-05
5690,-1.7472734422017382,7.514138523946037e-05
5700,-1.7406135449349243,7.451054219788986e-05
5710,-1.73792723895077,7.42446012106574e-05
5720,-1.7575112448943495,7.658128278055736e-05
5730,-1.7543399750611435,7.654138196710757e-05
5740,-1.7508612394572267,7.605669246535977e-05
5750,-1.7465856789348855,7.567775521201161e-05
5760,-1.7465251108018058,7.572708831487305e-05
5770,-1.7589685553956942,7.760291905997532e-05
5780,-1.7315888606360248,7.412056337795188e-05
5790,-1.7503420293859164,7.666298804612053e-05
5800,-1.7312710097611343,7.421943463870194e-05
5810,-1.747470291051427,7.6259241307261e-05
5820,-1.75530144873502,7.750128033477445e-05
5830,-1.73255249106493,7.485858142779905e-05
5840,-1.7487026314812546,7.688139938138808e-05
5850,-1.7294774692844725,7.429136513008488e-05
5860,-1.7538891234969036,7.758205807870527e-05
5870,-1.7251764750349672,7.405997161350885e-05
5880,-1.7501023240227858,7.7638511600386e-05
5890,-1.7323312446116805,7.534188859928048e-05
5900,-1.726772684136952,7.458580344555093e-05
5910,-1.7254570296832015,7.447207544080614e-05
5920,-1.7376441631645168,7.628900356759351e-05
5930,-1.7363023010381085,7.642185383929214e-05
5940,-1.7221688573700373,7.484114731411944e-05
5950,-1.7424476038651429,7.770565017092829e-05
5960,-1.7390968699962164,7.71113902546022e-05
5970,-1.7420477958403902,7.780363668238712e-05
