episodes,avg_train_total_reward,avg_train_end_l2,avg_eval_total_reward,avg_eval_end_l2,eval_sod_reward,eval_sod_end_l2,time_elapsed,proportion_training,proportion_evalating,total_timesteps,loss,sample_r1,sample_a1
2540,-13.33669333737437,0.0019145449222094924,-2.0273559084123622,4.240226620175559e-06,-2.0273559084123622,4.240226620175559e-06,99207,0.9989525809451807,0.0010474190548193183,2540000,13.324670053468973,-1.384708351154555,"[[0.26,0.464,0.276],[0.305,0.355,0.339]]"
2550,-13.317742907377289,0.0019101889142273027,-2.019430940845179,4.150208368832227e-06,-2.019430940845179,4.150208368832227e-06,99664,0.9989449535593995,0.0010550464406005092,2550000,13.31047942205616,-6.259441045556948,"[[8.219e-01,1.781e-01,2.257e-06],[2.858e-05,8.156e-02,9.184e-01]]"
2560,-13.300419357791103,0.0019110814009163277,-2.0187796556605977,4.282396873081218e-06,-2.0187796556605977,4.282396873081218e-06,100100,0.9989840637328624,0.0010159362671375387,2560000,13.291936151541186,-2.1664475440957616e-07,"[[0.245,0.49,0.264],[0.277,0.366,0.357]]"
2570,-13.285064753145969,0.0019126964001465047,-2.029351185411062,4.14942328484871e-06,-2.029351185411062,4.14942328484871e-06,100537,0.9989826548103242,0.001017345189675758,2570000,13.272639537087557,-7.200872786938359e-10,"[[0.245,0.49,0.264],[0.277,0.367,0.357]]"
2580,-13.283010179764943,0.0019190556509801854,-2.012202951585689,4.267539484972875e-06,-2.012202951585689,4.267539484972875e-06,100984,0.9989820051692312,0.0010179948307688538,2580000,13.261896176434604,-1.8796845475019395,"[[0.245,0.491,0.264],[0.275,0.367,0.357]]"
2590,-13.25677910863744,0.001914208506847705,-2.0071688813412765,4.107968220076765e-06,-2.0071688813412765,4.107968220076765e-06,101427,0.9990049294786801,0.0009950705213198738,2590000,13.252652595850448,-6.892595294532244e-08,"[[0.319,0.592,0.089],[0.087,0.317,0.596]]"
2600,-13.236849026125617,0.0019117964651578698,-2.0070267643776885,4.052728088664109e-06,-2.0070267643776885,4.052728088664109e-06,101868,0.9989782391946205,0.0010217608053795424,2600000,13.23109530968992,0.0,"[[0.327,0.359,0.313],[0.417,0.298,0.285]]"
2610,-13.218884547996074,0.0019105198633033963,-2.003441086521651,4.23851447050298e-06,-2.003441086521651,4.23851447050298e-06,102302,0.9989781822991047,0.0010218177008952452,2610000,13.214556324647667,-5.1578320281468585e-09,"[[0.088,0.426,0.486],[0.155,0.587,0.258]]"
2620,-13.197738534858754,0.0019098838003061692,-1.9988436980270734,4.075983613080244e-06,-1.9988436980270734,4.075983613080244e-06,102742,0.998974614265927,0.0010253857340729625,2620000,13.189571069440941,-32.45468309453455,"[[9.530e-05,9.669e-01,3.296e-02],[7.898e-04,3.308e-02,9.661e-01]]"
2630,-13.18047049454134,0.0019091718650502535,-1.9979878088093266,4.154857212742461e-06,-1.9979878088093266,4.154857212742461e-06,103182,0.9989823710996715,0.001017628900328491,2630000,13.172495128112606,-2.276756839045197,"[[0.244,0.493,0.264],[0.274,0.369,0.357]]"
2640,-13.16220218965169,0.001908282798792763,-1.9923693063207022,4.028475204927959e-06,-1.9923693063207022,4.028475204927959e-06,103620,0.9990105895117923,0.0009894104882076447,2640000,13.15929262743838,-5.397444535760302e-09,"[[0.244,0.493,0.263],[0.274,0.369,0.357]]"
2650,-13.143148224704287,0.0019081890466298604,-1.9884166250985527,4.058030646383876e-06,-1.9884166250985527,4.058030646383876e-06,104064,0.9989667732971897,0.0010332267028102852,2650000,13.133738723140278,-2.584300605718102e-05,"[[0.243,0.494,0.263],[0.274,0.369,0.357]]"
2660,-13.123533708512827,0.0019067593653711815,-1.9855532831549834,4.047786873791248e-06,-1.9855532831549834,4.047786873791248e-06,104504,0.9989940781480532,0.0010059218519467685,2660000,13.115483543659224,-6.065879908006811,"[[2.629e-06,9.989e-01,1.144e-03],[1.798e-01,7.195e-01,1.006e-01]]"
2670,-13.112120316625635,0.0019059950703723817,-1.983657384482224,4.050401572010628e-06,-1.983657384482224,4.050401572010628e-06,104941,0.9990010527644972,0.0009989472355027246,2670000,13.09895683653031,-50.46227435969035,"[[0.243,0.495,0.263],[0.273,0.37,0.357]]"
2680,-13.093824976227044,0.0019069187826639806,-1.9803575592491212,3.991462054086647e-06,-1.9803575592491212,3.991462054086647e-06,105386,0.9990210530672861,0.0009789469327138975,2680000,13.082406812793758,-2.3052759701158793e-11,"[[1.852e-05,9.902e-01,9.821e-03],[4.219e-04,7.409e-02,9.255e-01]]"
2690,-13.076676476763083,0.0019060646872378234,-1.979903418230469,4.132501554840638e-06,-1.979903418230469,4.132501554840638e-06,105826,0.999053486398109,0.000946513601891004,2690000,13.06540050703899,-4.193248113893897,"[[0.242,0.496,0.262],[0.272,0.371,0.357]]"
2700,-13.05972790886012,0.0019052294762334353,-1.9753784537243806,3.950785042343312e-06,-1.9753784537243806,3.950785042343312e-06,106268,0.9990705395679376,0.0009294604320624585,2700000,13.056098751200398,-0.006819097508851569,"[[0.242,0.497,0.262],[0.272,0.371,0.357]]"
2710,-13.040346402624891,0.001904692855920781,-1.971837213935964,3.998026598361653e-06,-1.971837213935964,3.998026598361653e-06,106713,0.9990431369062986,0.0009568630937013302,2710000,13.02931121610844,-4.7118131618617466e-11,"[[0.241,0.497,0.262],[0.271,0.371,0.357]]"
2720,-13.024739310619882,0.0019036804253529816,-1.9686649615345793,3.97981189638099e-06,-1.9686649615345793,3.97981189638099e-06,107152,0.9990519926704345,0.0009480073295654567,2720000,13.013829240882853,-7.350780970978745e-07,"[[0.24,0.498,0.261],[0.271,0.372,0.357]]"
2730,-13.007855730153125,0.0019029322276582906,-1.965646580568573,3.960307848773718e-06,-1.965646580568573,3.960307848773718e-06,107595,0.9990349295316194,0.0009650704683805273,2730000,12.995305925005905,-3.608914278530029e-11,"[[8.753e-01,1.247e-01,3.782e-05],[4.151e-03,4.760e-01,5.198e-01]]"
2740,-12.99110953966217,0.0019017499026264234,-1.9654452426559368,4.037447690067605e-06,-1.9654452426559368,4.037447690067605e-06,108033,0.99904418541595,0.0009558145840500436,2740000,12.979006053095747,-3.120590896798996e-10,"[[0.24,0.499,0.261],[0.27,0.373,0.357]]"
2750,-12.974920357074865,0.0019004639732058167,-1.9604755904558033,3.886671426865786e-06,-1.9604755904558033,3.886671426865786e-06,108479,0.9990584086560429,0.000941591343957094,2750000,12.96990386366897,-0.02975992517860767,"[[0.239,0.5,0.261],[0.27,0.373,0.357]]"
2760,-12.956642694571098,0.0018985190244587015,-1.9619231814743792,4.109352509925258e-06,-1.9619231814743792,4.109352509925258e-06,108927,0.9990441445421298,0.0009558554578702896,2760000,12.95241856219207,-4.14365878183033,"[[0.09,0.442,0.468],[0.59,0.143,0.266]]"
2770,-12.940178744518127,0.0018979357505324907,-1.9541316999357399,3.879611875309333e-06,-1.9541316999357399,3.879611875309333e-06,109367,0.999031242418904,0.0009687575810960541,2770000,12.935889634771678,-8.893073507687306e-06,"[[9.274e-01,7.261e-02,1.274e-06],[4.513e-06,1.768e-02,9.823e-01]]"
2780,-12.921465287632168,0.0018959888066618791,-1.9516973431836353,3.8660847654761924e-06,-1.9516973431836353,3.8660847654761924e-06,109812,0.9990396666022205,0.000960333397779503,2780000,12.916796291070586,-7.314075431889732e-07,"[[0.237,0.503,0.26],[0.269,0.375,0.357]]"
2790,-12.904734651289496,0.0018943214633971596,-1.950489998701035,4.016536639066655e-06,-1.950489998701035,4.016536639066655e-06,110257,0.9990346499995924,0.0009653500004076891,2790000,12.895607758487163,-3.815088454007319e-08,"[[1.420e-05,9.912e-01,8.822e-03],[4.357e-04,7.482e-02,9.247e-01]]"
2800,-12.887524698199822,0.0018924576881658877,-1.9457859663031927,3.960685680263928e-06,-1.9457859663031927,3.960685680263928e-06,110703,0.9990684071817323,0.0009315928182676847,2800000,12.875979537960218,0.0,"[[2.953e-06,9.992e-01,7.758e-04],[3.954e-02,8.774e-01,8.307e-02]]"
2810,-12.871470171199011,0.0018917006665291277,-1.9425852116318678,3.91234522147972e-06,-1.9425852116318678,3.91234522147972e-06,111153,0.9990401841116595,0.0009598158883405003,2810000,12.857053426435654,-76.39287782774653,"[[0.21,0.636,0.154],[0.149,0.397,0.454]]"
2820,-12.851694007235755,0.001891015238872737,-1.9394053535019078,3.8848386258320924e-06,-1.9394053535019078,3.8848386258320924e-06,111605,0.9990562684507237,0.0009437315492762893,2820000,12.840815628713084,-3.700726211526233,"[[9.518e-01,4.817e-02,5.225e-06],[7.005e-05,7.540e-02,9.245e-01]]"
2830,-12.831397917942496,0.0018904250733179947,-1.9363550313220912,3.892526315738464e-06,-1.9363550313220912,3.892526315738464e-06,112049,0.9990663671797024,0.000933632820297576,2830000,12.820713407793788,-66.81058169336774,"[[0.234,0.508,0.258],[0.266,0.378,0.356]]"
2840,-12.809908926268795,0.0018894293497655403,-1.9334961539174689,3.86110610302624e-06,-1.9334961539174689,3.86110610302624e-06,112494,0.9990723262280399,0.0009276737719601134,2840000,12.806439196697466,-8.647214250408911,"[[0.073,0.925,0.001],[0.022,0.614,0.364]]"
2850,-12.787108869670535,0.0018910365760405068,-1.9309818282720148,3.908031878986426e-06,-1.9309818282720148,3.908031878986426e-06,112937,0.9990824992697993,0.0009175007302007405,2850000,12.776700539692627,-1.3662374094267242e-06,"[[0.233,0.51,0.257],[0.266,0.378,0.356]]"
2860,-12.767730599007395,0.0018903691248802197,-1.928236527873193,3.903705196470074e-06,-1.928236527873193,3.903705196470074e-06,113378,0.9991189940040435,0.0008810059959565498,2860000,12.753926395829176,-1.9854873301028444e-11,"[[9.006e-01,9.944e-02,3.629e-06],[1.421e-05,3.095e-02,9.690e-01]]"
2870,-12.743445427496694,0.0018895732491587228,-1.926597649001007,3.993334613214606e-06,-1.926597649001007,3.993334613214606e-06,113826,0.9991048539529926,0.0008951460470073174,2870000,12.7354683236993,-1.1266197086358372e-09,"[[0.232,0.512,0.256],[0.265,0.379,0.356]]"
2880,-12.716285968042808,0.0018906644462987974,-1.9210470374510098,3.9072628749811975e-06,-1.9210470374510098,3.9072628749811975e-06,114269,0.9991061270394556,0.000893872960544477,2880000,12.699841255463772,-37.20386967626622,"[[0.232,0.513,0.255],[0.264,0.379,0.357]]"
2890,-12.682863803483217,0.0018893276574955635,-1.9165473348479711,3.889247640682803e-06,-1.9165473348479711,3.889247640682803e-06,114708,0.9991141886369065,0.0008858113630935146,2890000,12.668700074224278,-1.6957182324972238e-10,"[[0.222,0.513,0.265],[0.254,0.398,0.348]]"
2900,-12.653073167102448,0.001887624795804591,-1.9141096110415934,3.912632100843538e-06,-1.9141096110415934,3.912632100843538e-06,115150,0.9991162770260221,0.0008837229739779025,2900000,12.639683687105707,-4.200882702099886,"[[0.098,0.866,0.036],[0.311,0.36,0.329]]"
2910,-12.621514376440556,0.0018855217026601233,-1.9107832861729974,3.88827313954433e-06,-1.9107832861729974,3.88827313954433e-06,115595,0.9991552887605839,0.0008447112394160597,2910000,12.606604437155326,-6.35316508642028e-05,"[[0.227,0.513,0.26],[0.261,0.388,0.351]]"
2920,-12.587323180982754,0.0018821118655393421,-1.9091755570960667,3.908658255109513e-06,-1.9091755570960667,3.908658255109513e-06,116034,0.9991346964089811,0.0008653035910189149,2920000,12.570192535929571,-0.500286389161831,"[[0.229,0.518,0.253],[0.263,0.381,0.356]]"
2930,-12.552240790107842,0.0018789900561653357,-1.905691409754829,3.940423823283349e-06,-1.905691409754829,3.940423823283349e-06,116481,0.999125244643345,0.0008747553566550748,2930000,12.537373899340926,0.0,"[[9.095e-01,9.049e-02,4.575e-06],[1.302e-05,2.920e-02,9.708e-01]]"
2940,-12.519071928731773,0.0018762549150609302,-1.900565568484204,3.7580901488620063e-06,-1.900565568484204,3.7580901488620063e-06,116930,0.9991383739045052,0.0008616260954947641,2940000,12.512797240050201,-0.006605880696527812,"[[0.228,0.522,0.25],[0.264,0.381,0.355]]"
2950,-12.48943704317117,0.0018766207012880696,-1.897210242984319,3.90424560948631e-06,-1.897210242984319,3.90424560948631e-06,117381,0.9991437935861017,0.0008562064138982922,2950000,12.47784989025586,-0.0047713198772774655,"[[0.004,0.048,0.948],[0.431,0.422,0.147]]"
2960,-12.458163286392935,0.001877388725026909,-1.8932562074828505,3.823657768166713e-06,-1.8932562074828505,3.823657768166713e-06,117826,0.9991649630419834,0.0008350369580165991,2960000,12.443217999603386,-2.6713114483901803e-05,"[[0.004,0.048,0.949],[0.44,0.412,0.148]]"
2970,-12.425222639698301,0.0018767271083541225,-1.8890728828868515,3.8048511703998558e-06,-1.8890728828868515,3.8048511703998558e-06,118271,0.9991686860764436,0.0008313139235564473,2970000,12.413049222400854,-7.0663650550706e-07,"[[0.226,0.527,0.246],[0.264,0.382,0.354]]"
2980,-12.404064051722965,0.0018763196474903695,-1.883574912052051,3.6533330573457815e-06,-1.883574912052051,3.6533330573457815e-06,118729,0.9991092274101648,0.0008907725898351486,2980000,12.390489885887911,-4.849526168783729,"[[1.377e-05,9.879e-01,1.211e-02],[4.235e-04,4.761e-02,9.520e-01]]"
2990,-12.37228383624197,0.001875741301071061,-1.8815029461306285,3.649085534827271e-06,-1.8815029461306285,3.649085534827271e-06,119180,0.9991436299516909,0.0008563700483091028,2990000,12.35591793034715,-2.1316282072802993e-14,"[[0.225,0.531,0.244],[0.263,0.382,0.355]]"
3000,-12.34260012254283,0.0018766024504731694,-1.8790178327285716,3.633035171936708e-06,-1.8790178327285716,3.633035171936708e-06,119636,0.9991466566898756,0.0008533433101244585,3000000,12.327678081224825,-0.8778299633255237,"[[0.224,0.532,0.244],[0.263,0.382,0.355]]"
3010,-12.31552966644892,0.0018767270350085227,-1.8761182723816976,3.698790306990053e-06,-1.8761182723816976,3.698790306990053e-06,120079,0.9991538053006738,0.0008461946993262243,3010000,12.299627484007551,-3.5789454220603414,"[[0.224,0.533,0.243],[0.263,0.382,0.355]]"
3020,-12.288111168185482,0.0018760819594620137,-1.8713789531077822,3.672970479675696e-06,-1.8713789531077822,3.672970479675696e-06,120526,0.9991730654947271,0.0008269345052729336,3020000,12.273702659213019,0.0,"[[0.073,0.926,0.001],[0.022,0.644,0.333]]"
3030,-12.264432420350449,0.0018762442516745894,-1.8672982598537178,3.562830976583388e-06,-1.8672982598537178,3.562830976583388e-06,120978,0.999151718282155,0.0008482817178449914,3030000,12.255975887484636,-1.616441425156268e-11,"[[1.404e-02,9.858e-01,2.079e-04],[3.467e-04,6.958e-01,3.038e-01]]"
3040,-12.23906454110614,0.001876371756322915,-1.8638936354887967,3.57579933937975e-06,-1.8638936354887967,3.57579933937975e-06,121424,0.9991465916741924,0.0008534083258075616,3040000,12.22943410161713,-6.316724920907294e-13,"[[0.139,0.86,0.001],[0.042,0.741,0.217]]"
3050,-12.216378415049395,0.001877395288083768,-1.861676460494513,3.614256877996793e-06,-1.861676460494513,3.614256877996793e-06,121874,0.9991558689336681,0.00084413106633185,3050000,12.201445798193728,-14.612276118970033,"[[2.877e-01,7.123e-01,1.651e-05],[7.192e-06,7.539e-02,9.246e-01]]"
3060,-12.194086657152967,0.0018772478655767178,-1.8568001095202256,3.50686475377049e-06,-1.8568001095202256,3.50686475377049e-06,122325,0.9991515354884679,0.0008484645115321263,3060000,12.180738901367645,-2.4852527147340756e-09,"[[0.221,0.537,0.241],[0.261,0.382,0.357]]"
3070,-12.170900342489436,0.0018762031715372437,-1.8540356761496357,3.4816491991040407e-06,-1.8540356761496357,3.4816491991040407e-06,122781,0.9991519215707496,0.0008480784292503503,3070000,12.158902796893855,-7.942515867127322,"[[2.333e-01,7.663e-01,3.960e-04],[9.555e-03,6.098e-01,3.807e-01]]"
3080,-12.149270451062886,0.001876597337357905,-1.8503898247777066,3.4551878931988838e-06,-1.8503898247777066,3.4551878931988838e-06,123232,0.999174343200375,0.0008256567996249899,3080000,12.13926422696602,-6.511236882999694e-10,"[[0.07,0.928,0.002],[0.026,0.636,0.338]]"
3090,-12.12461386211903,0.0018762683625807356,-1.848129430887984,3.4555176262538367e-06,-1.848129430887984,3.4555176262538367e-06,123682,0.9991577293908007,0.0008422706091993079,3090000,12.112228806594247,-9.4946162043641e-12,"[[0.214,0.543,0.242],[0.26,0.385,0.355]]"
3100,-12.105117522611845,0.001875449765062653,-1.8477521389245695,3.5096586383161565e-06,-1.8477521389245695,3.5096586383161565e-06,124134,0.9991429074292026,0.000857092570797382,3100000,12.094285901396967,-2.7792201873211222e-11,"[[0.219,0.54,0.241],[0.259,0.382,0.359]]"
3110,-12.084080147777192,0.001876703553960771,-1.843037176064365,3.431845727725247e-06,-1.843037176064365,3.431845727725247e-06,124589,0.9991503150091836,0.0008496849908163659,3110000,12.0745396057059,-1.026023710437584e-12,"[[6.542e-01,3.457e-01,8.368e-05],[1.960e-05,3.321e-02,9.668e-01]]"
3120,-12.069010765380593,0.0018767575995348746,-1.8406573480537791,3.446459126151384e-06,-1.8406573480537791,3.446459126151384e-06,125043,0.9991444108062802,0.0008555891937197322,3120000,12.080544680742992,-2.678721258293861e-05,"[[0.218,0.54,0.242],[0.259,0.382,0.359]]"
3130,-12.040450566950183,0.001876684135140552,-1.8377180438412217,3.4112838066564054e-06,-1.8377180438412217,3.4112838066564054e-06,125499,0.9991453246818579,0.0008546753181420532,3130000,12.024776617305221,-14.602068892930818,"[[0.004,0.047,0.949],[0.444,0.422,0.134]]"
3140,-12.016968671083344,0.0018761472829392817,-1.8402447530055444,3.4946470265630542e-06,-1.8402447530055444,3.4946470265630542e-06,125948,0.9991672137399975,0.0008327862600024958,3140000,12.011127460262527,-4.973799150320697e-15,"[[0.216,0.542,0.241],[0.258,0.383,0.359]]"
3150,-11.99880152145965,0.0018769946116900967,-1.832126227826981,3.3980111067824956e-06,-1.832126227826981,3.3980111067824956e-06,126405,0.9991477611959075,0.0008522388040924292,3150000,11.98321208774754,-43.027741118224576,"[[0.216,0.543,0.241],[0.257,0.383,0.36]]"
3160,-11.975665523270802,0.0018747573249858454,-1.8297808494934837,3.4360442032031843e-06,-1.8297808494934837,3.4360442032031843e-06,126852,0.9991554302826512,0.0008445697173487737,3160000,11.978857563153523,-3.971933892898961e-13,"[[0.003,0.083,0.914],[0.24,0.677,0.083]]"
3170,-11.957332417956911,0.001875310732470455,-1.8233202123977172,3.3843833008730794e-06,-1.8233202123977172,3.3843833008730794e-06,127299,0.9991483899263884,0.0008516100736115196,3170000,11.944629197576354,-1.559167239761906e-11,"[[8.329e-06,9.908e-01,9.146e-03],[3.399e-04,4.798e-02,9.517e-01]]"
3180,-11.930982309946828,0.001873195782816321,-1.8208441594993194,3.33843288201744e-06,-1.8208441594993194,3.33843288201744e-06,127749,0.9991526113988031,0.0008473886011968766,3180000,11.916248265124636,-6.502379679392831,"[[0.214,0.546,0.241],[0.256,0.384,0.36]]"
3190,-11.906427336737142,0.0018725695578433155,-1.8234725107258036,3.4099959790058995e-06,-1.8234725107258036,3.4099959790058995e-06,128204,0.9991634528882387,0.0008365471117612797,3190000,11.898199333430371,-124.66684449371095,"[[0.202,0.563,0.235],[0.25,0.39,0.36]]"
3200,-11.881402538111816,0.0018720745720185027,-1.8167350949550454,3.343442813218041e-06,-1.8167350949550454,3.343442813218041e-06,128663,0.9991939525124355,0.000806047487564542,3200000,11.866513496936545,-4.652037458501189,"[[0.212,0.547,0.241],[0.255,0.385,0.36]]"
3210,-11.855333047659967,0.0018711814138385623,-1.8149259382546072,3.362946440596703e-06,-1.8149259382546072,3.362946440596703e-06,129120,0.9992058012198757,0.0007941987801242917,3210000,11.845168332786702,-1.9497010071004405e-07,"[[0.212,0.548,0.241],[0.255,0.385,0.36]]"
3220,-11.83007167175517,0.0018710853429357692,-1.8142181543533409,3.337042343785274e-06,-1.8142181543533409,3.337042343785274e-06,129574,0.9991975258700312,0.0008024741299687569,3220000,11.821863370096606,-48.38664881993844,"[[0.21,0.549,0.24],[0.255,0.385,0.36]]"
3230,-11.80862581440782,0.0018728879468530458,-1.8070662505542519,3.276678256403512e-06,-1.8070662505542519,3.276678256403512e-06,130028,0.9992059943379651,0.0007940056620348598,3230000,11.798356621167885,-2.693036344775046e-05,"[[0.071,0.922,0.007],[0.035,0.568,0.397]]"
3240,-11.785220936677662,0.0018719914457940496,-1.803537431920983,3.259180049094684e-06,-1.803537431920983,3.259180049094684e-06,130490,0.9992153115626412,0.0007846884373587627,3240000,11.778062878814843,-0.07445979879909395,"[[0.209,0.551,0.24],[0.254,0.386,0.36]]"
3250,-11.760177813757164,0.0018700056830963947,-1.8020805677534633,3.2733320578278466e-06,-1.8020805677534633,3.2733320578278466e-06,130952,0.9992235444764452,0.0007764555235547763,3250000,11.752149825181126,-0.052931909696869776,"[[0.208,0.552,0.24],[0.253,0.386,0.361]]"
3260,-11.733938719532299,0.0018683817992465595,-1.7989507312993986,3.3085113863366386e-06,-1.7989507312993986,3.3085113863366386e-06,131416,0.9992390110130542,0.000760988986945748,3260000,11.7310870475365,-7.51560775628757,"[[1.569e-04,9.945e-01,5.333e-03],[4.614e-01,6.852e-02,4.701e-01]]"
3270,-11.713228855797515,0.0018675674387821771,-1.8007175679193113,3.2759024195719313e-06,-1.8007175679193113,3.2759024195719313e-06,131878,0.999243536132988,0.0007564638670120495,3270000,11.705685012361437,-2.604662263649988e-10,"[[1.012e-01,8.941e-01,4.774e-03],[8.757e-04,1.444e-01,8.547e-01]]"
3280,-11.686431297220926,0.0018677210218686045,-1.7990596274049786,3.293213852783524e-06,-1.7990596274049786,3.293213852783524e-06,132346,0.9992432704682542,0.0007567295317457499,3280000,11.684281986727035,0.0,"[[1.349e-05,9.854e-01,1.456e-02],[3.906e-04,3.331e-02,9.663e-01]]"
3290,-11.666872671723715,0.001866099330502858,-1.7956854103693216,3.2564766578297475e-06,-1.7956854103693216,3.2564766578297475e-06,132800,0.9992363251388127,0.0007636748611872864,3290000,11.647459911582732,-9.901831139430902,"[[0.205,0.555,0.24],[0.251,0.387,0.362]]"
3300,-11.63951481735241,0.0018636056085387747,-1.7917472078310988,3.243299234498995e-06,-1.7917472078310988,3.243299234498995e-06,133265,0.9992409491568657,0.0007590508431343507,3300000,11.62817653919287,-6.327395338711908,"[[0.206,0.554,0.24],[0.251,0.386,0.363]]"
3310,-11.611683824341624,0.00186203320682095,-1.785622800559529,3.1844234727872083e-06,-1.785622800559529,3.1844234727872083e-06,133732,0.9992503716058115,0.0007496283941884398,3310000,11.601804288170433,-7.7966315648531435,"[[0.071,0.921,0.007],[0.033,0.582,0.385]]"
3320,-11.587464122674257,0.0018592864996000477,-1.7865863396252852,3.1996447253241754e-06,-1.7865863396252852,3.1996447253241754e-06,134198,0.999253761338037,0.0007462386619630314,3320000,11.577084929063153,-1.5598966562890834e-12,"[[1.692e-06,9.990e-01,9.988e-04],[3.389e-02,3.871e-01,5.790e-01]]"
3330,-11.562257155070448,0.0018568007194472637,-1.7847677988928068,3.1921928757865105e-06,-1.7847677988928068,3.1921928757865105e-06,134665,0.9992597018710849,0.0007402981289150409,3330000,11.552641422935267,-8.203021095698926e-09,"[[8.104e-06,9.894e-01,1.056e-02],[3.197e-04,4.735e-02,9.523e-01]]"
3340,-11.537243340401764,0.0018537361097811938,-1.781716699676054,3.1668883686074796e-06,-1.781716699676054,3.1668883686074796e-06,135129,0.9992551037350362,0.0007448962649637954,3340000,11.525764078505427,-1.7938435348593915,"[[0.202,0.557,0.24],[0.249,0.386,0.365]]"
3350,-11.513836828126852,0.0018512239874812076,-1.7784555614757822,3.2168674989945447e-06,-1.7784555614757822,3.2168674989945447e-06,135598,0.9992275007893315,0.000772499210668422,3350000,11.511489455585421,-1.0373923942097462e-13,"[[0.202,0.558,0.241],[0.249,0.386,0.366]]"
3360,-11.488358681167302,0.001848626907130149,-1.7769082868860913,3.151907675143612e-06,-1.7769082868860913,3.151907675143612e-06,136066,0.9992218872125108,0.000778112787489231,3360000,11.472812298544389,-0.1797910365611709,"[[0.2,0.559,0.24],[0.248,0.386,0.366]]"
3370,-11.460491316557887,0.0018460740677608983,-1.770921256494044,3.180707293898208e-06,-1.770921256494044,3.180707293898208e-06,136532,0.9991992940539767,0.0008007059460233637,3370000,11.453296608079944,-38.16261958163535,"[[0.173,0.578,0.249],[0.257,0.447,0.296]]"
3380,-11.438706703186714,0.0018415496666766822,-1.7757707807443845,3.1521888024324462e-06,-1.7757707807443845,3.1521888024324462e-06,137002,0.999206860718497,0.0007931392815030225,3380000,11.432665845573256,-5.0351236337396434,"[[0.2,0.56,0.241],[0.247,0.385,0.367]]"
3390,-11.410822299734601,0.001838267865558823,-1.7667831431860865,3.152492534223272e-06,-1.7667831431860865,3.152492534223272e-06,137471,0.99920473621652,0.0007952637834799986,3390000,11.399292237836848,-4.932215422106332,"[[0.201,0.558,0.241],[0.247,0.385,0.368]]"
3400,-11.385688062239584,0.001834594333512628,-1.7706841447887989,3.12300064173967e-06,-1.7706841447887989,3.12300064173967e-06,137943,0.9992245288681113,0.0007754711318886485,3400000,11.379421927831675,-0.015249064438142708,"[[0.199,0.56,0.241],[0.247,0.385,0.368]]"
3410,-11.361414107009525,0.001830852686413411,-1.7642764681395473,3.165242430620127e-06,-1.7642764681395473,3.165242430620127e-06,138414,0.999250059660093,0.0007499403399070203,3410000,11.352827999484866,-0.0284231844720319,"[[0.199,0.56,0.241],[0.246,0.385,0.368]]"
3420,-11.339279397167406,0.0018281483263137967,-1.767343726668064,3.1553257919777002e-06,-1.767343726668064,3.1553257919777002e-06,138886,0.9992188519458811,0.0007811480541188887,3420000,11.327009667970005,-0.8464863891714088,"[[0.198,0.561,0.241],[0.246,0.386,0.368]]"
3430,-11.312367600484567,0.0018242940377983731,-1.7589767744301181,3.172871579760485e-06,-1.7589767744301181,3.172871579760485e-06,139350,0.9992362679347352,0.0007637320652648153,3430000,11.29726487108842,-9.32657303587231e-05,"[[0.01,0.293,0.697],[0.933,0.023,0.044]]"
3440,-11.29070289653112,0.0018206551770736123,-1.7639991835958881,3.1718832923408258e-06,-1.7639991835958881,3.1718832923408258e-06,139820,0.9992476141557554,0.0007523858442445938,3440000,11.289189828167508,-2.2168933355715138e-13,"[[0.197,0.561,0.242],[0.246,0.386,0.369]]"
3450,-11.26506149300277,0.0018173251693400405,-1.758298090700787,3.0968608357036327e-06,-1.758298090700787,3.0968608357036327e-06,140284,0.9992500122093757,0.0007499877906242701,3450000,11.237863852416448,-7.105427357601004e-14,"[[0.197,0.561,0.243],[0.245,0.386,0.369]]"
3460,-11.239913828491964,0.0018133052831930587,-1.7551666979147342,3.113516247455267e-06,-1.7551666979147342,3.113516247455267e-06,140754,0.9992564296157638,0.0007435703842362733,3460000,11.226110792035431,-8.370868442852994e-11,"[[0.197,0.56,0.243],[0.245,0.386,0.369]]"
3470,-11.216107921670865,0.0018080086035218855,-1.7523167405575897,3.178272403341907e-06,-1.7523167405575897,3.178272403341907e-06,141230,0.9992534525218034,0.0007465474781965829,3470000,11.219906673269902,-67.18783259034355,"[[0.197,0.56,0.243],[0.245,0.385,0.37]]"
3480,-11.183930338117099,0.0018033867089109388,-1.7474707896957469,3.1500648191913414e-06,-1.7474707896957469,3.1500648191913414e-06,141704,0.9992607189965257,0.0007392810034743605,3480000,11.16905593676213,0.0,"[[0.004,0.044,0.952],[0.478,0.397,0.125]]"
3490,-11.151207046726533,0.0017977720094314923,-1.7479410389834869,3.072576952484328e-06,-1.7479410389834869,3.072576952484328e-06,142179,0.9992480321848893,0.0007519678151106468,3490000,11.135555827121587,-3.6095570976613103e-13,"[[0.073,0.189,0.738],[0.74,0.082,0.177]]"
3500,-11.121473288352778,0.001793009061448439,-1.7442119851118953,3.0739176807238355e-06,-1.7442119851118953,3.0739176807238355e-06,142656,0.9992418652075158,0.0007581347924842336,3500000,11.107233496197734,-3.400205078651522,"[[0.004,0.036,0.961],[0.456,0.413,0.131]]"
