episodes,eval_sod_reward,eval_sod_end_l2
510,-5.7427471329874935,0.00012714244674451753
520,-5.680746109706295,0.00012567680652319002
530,-5.609912931845964,0.00012382922842347019
540,-5.490903353587391,0.00011654088710453635
550,-5.409481606328588,0.00011619504635309974
560,-5.235375660430673,0.00010919944470116665
570,-5.063769828595637,0.00010412780437354385
580,-4.902929483869041,9.579581990604662e-05
590,-4.79059739243516,9.272465282809493e-05
600,-4.732900093569229,9.257660230509332e-05
610,-4.677697484219511,9.212890181209227e-05
620,-4.639445115812676,9.279111728606623e-05
630,-4.596088429931963,9.268019378203114e-05
640,-4.561269714309682,9.317642242015139e-05
650,-4.5230603515470795,9.286792142571809e-05
660,-4.487945637852501,9.26888453792563e-05
670,-4.453367816962179,9.238085059681905e-05
680,-4.419093537282298,9.185792142751107e-05
690,-4.387569364637341,9.15214266290512e-05
700,-4.3565950306505,9.116051860279721e-05
710,-4.325994796106741,9.081476081973752e-05
720,-4.295263509954954,9.040007329901192e-05
730,-4.265429746281356,9.005289107161263e-05
740,-4.235942016819892,8.972140456766115e-05
750,-4.207530492257356,8.965089131553513e-05
760,-4.178744803868774,8.941440797479325e-05
770,-4.151296247758554,8.92595037449701e-05
780,-4.122520049665345,8.887375475175507e-05
790,-4.095171536183851,8.867680416762122e-05
800,-4.068719166182345,8.851888682442316e-05
810,-4.044064486357205,8.851696280498512e-05
820,-4.017302824378562,8.818142298937451e-05
830,-3.990640618904463,8.80830953792124e-05
840,-3.9655046740169255,8.817982245406705e-05
850,-3.9436576330931516,8.808186542418385e-05
860,-3.920975654354077,8.778929497061722e-05
870,-3.8988355303635025,8.773265062147313e-05
880,-3.8761724703703355,8.74420130030411e-05
890,-3.8587920660689847,8.74902967746169e-05
900,-3.8435626910999257,8.758246988642575e-05
910,-3.821584038704715,8.76235728285599e-05
920,-3.803086730861162,8.771076996136783e-05
930,-3.7805843588634023,8.721837665008451e-05
940,-3.761501434899401,8.729952416282446e-05
950,-3.742338318204077,8.720489424154586e-05
960,-3.7248456309035087,8.714653504537772e-05
970,-3.7074449152518754,8.700205994592323e-05
980,-3.6901158936506984,8.68612066566441e-05
990,-3.6726925612263717,8.684896696667153e-05
1000,-3.6557798805923896,8.652968852491879e-05
1010,-3.6403913864101427,8.640007403031012e-05
1020,-3.6238165995989156,8.610504849687922e-05
1030,-3.609767937287657,8.60771722192869e-05
1040,-3.5950090035695847,8.59120039652922e-05
1050,-3.580155890234151,8.585648066061828e-05
1060,-3.564552715363854,8.550453465261386e-05
1070,-3.5522254773351065,8.581692826612551e-05
1080,-3.5377941386992298,8.563498080630159e-05
1090,-3.5236940376320205,8.550089956855387e-05
1100,-3.510579501492472,8.543339616347615e-05
1110,-3.4955059985219563,8.526506721290114e-05
1120,-3.4811956592888325,8.509492840353066e-05
1130,-3.4661942601027618,8.489113098911864e-05
1140,-3.456071314680615,8.544431591410193e-05
1150,-3.439971498830502,8.497259288639704e-05
1160,-3.4255467621775715,8.477429049108895e-05
1170,-3.41275639558402,8.472247626992779e-05
1180,-3.4005189637979782,8.475824565053978e-05
1190,-3.386973586088491,8.451292369222397e-05
1200,-3.3706965947191656,8.404072145380996e-05
1210,-3.3636590072926604,8.475688218474345e-05
1220,-3.3515688503856857,8.477842835838108e-05
1230,-3.3409444649020004,8.487632404036714e-05
1240,-3.3306611960011394,8.497564833374465e-05
1250,-3.31954062826799,8.492356032852647e-05
1260,-3.3093228557911254,8.500974389723769e-05
1270,-3.2962269881932573,8.502318172164922e-05
1280,-3.2841929546836606,8.526261205033626e-05
1290,-3.2722083276979483,8.535527408303898e-05
1300,-3.260582215947686,8.57060747538705e-05
1310,-3.2485983712741793,8.590483073716207e-05
1320,-3.234790875386756,8.567811462456513e-05
1330,-3.2257793553783407,8.58918936717343e-05
1340,-3.2136687086256543,8.562528376466635e-05
1350,-3.19761194606021,8.465938995691724e-05
1360,-3.1914100790314897,8.503158941890696e-05
1370,-3.177211594966605,8.446543512867437e-05
1380,-3.1585695590312555,8.265389813669949e-05
1390,-3.160426176715299,8.420945812952965e-05
1400,-3.1410437613313653,8.320568435115581e-05
1410,-3.1157090538927803,8.098391688784989e-05
1420,-3.113840573687281,8.229924042515622e-05
1430,-3.0996116789441746,8.16104603146425e-05
1440,-3.0849436425438483,8.096328011360262e-05
1450,-3.0775051300336984,8.168449705156622e-05
1460,-3.0577369400070986,8.039451119227895e-05
1470,-3.0479923837572436,8.052974336149595e-05
1480,-3.0341281855319124,8.005492408256043e-05
1490,-3.0179062501561447,7.931556607189708e-05
1500,-3.007914996243958,7.958503130117166e-05
1510,-2.995626750710945,7.939374878335943e-05
1520,-2.985132448637014,7.96585906849434e-05
1530,-2.977982294126212,8.021308707317528e-05
1540,-2.9616912724447766,7.923482918559e-05
1550,-2.9443163784030575,7.851253141006744e-05
1560,-2.924624312521953,7.715441667914616e-05
1570,-2.9055723873797135,7.606176048540032e-05
1580,-2.8952341638375265,7.625215864225522e-05
1590,-2.8935929204919693,7.767237804848395e-05
1600,-2.874374895704554,7.618304195382849e-05
1610,-2.8627019990675873,7.595764007238597e-05
1620,-2.8633136194038484,7.720236541499188e-05
1630,-2.857884673015537,7.756729191558301e-05
1640,-2.839051374420914,7.615963901074495e-05
1650,-2.822774124290733,7.502794785900827e-05
1660,-2.822826673536373,7.614622561127155e-05
1670,-2.80535443210986,7.518825681321558e-05
1680,-2.804608314398456,7.627407259088317e-05
1690,-2.7947734830283135,7.603763708654803e-05
1700,-2.7853576149667796,7.59130336468706e-05
1710,-2.7602488758829082,7.305498771149505e-05
1720,-2.7689092243282816,7.516291187091017e-05
1730,-2.75880590067381,7.45613780509456e-05
1740,-2.745013938990001,7.363139044557324e-05
1750,-2.7429800094285244,7.4103967011112e-05
1760,-2.7295544445331212,7.308728458219884e-05
1770,-2.7542062350735423,7.740716113859282e-05
1780,-2.725457007120244,7.371254051207362e-05
1790,-2.7012117746788373,7.09552092192224e-05
1800,-2.6935710928520518,7.048599937494258e-05
1810,-2.6910136441042156,7.088223873647412e-05
1820,-2.686532583596245,7.092980558550478e-05
1830,-2.6852248409541013,7.12960393356725e-05
1840,-2.6965544641171832,7.380595344364962e-05
1850,-2.6906932666561487,7.347663552410574e-05
1860,-2.6778777368635738,7.246718552745312e-05
1870,-2.660590470238262,7.030530353914214e-05
1880,-2.676996923629909,7.323832503896718e-05
1890,-2.6598559191846465,7.118198640180202e-05
1900,-2.646054579591338,7.017999365753743e-05
1910,-2.663245683398712,7.342438691166237e-05
1920,-2.6523098672583845,7.258159993777226e-05
1930,-2.626505832005264,6.974679568838454e-05
1940,-2.6444696892476824,7.30230382023086e-05
1950,-2.6185033699980775,6.971544941192254e-05
1960,-2.6347605006256143,7.300569562035919e-05
1970,-2.6109033603911924,7.019721865307147e-05
1980,-2.6186586713290256,7.18656978489442e-05
1990,-2.6142784940200046,7.269383977775033e-05
2000,-2.6043672053519207,7.172186466161978e-05
2010,-2.5936648936728557,7.092961459330306e-05
2020,-2.59804129022725,7.202728453542028e-05
2030,-2.5778359888181726,6.964864569128314e-05
2040,-2.605182903792486,7.358012587891517e-05
2050,-2.5729340826974,7.015179821317116e-05
2060,-2.5753616101922843,7.101053015487122e-05
2070,-2.552140465539076,6.85301015263907e-05
2080,-2.5488550550576616,6.834395619848151e-05
2090,-2.5600797564496225,7.050711959098473e-05
2100,-2.582050793066473,7.389618098639644e-05
2110,-2.5547286422064577,7.023976374404915e-05
2120,-2.5628435916884764,7.18845106650544e-05
2130,-2.5673101292680727,7.303930824183748e-05
2140,-2.542359929397149,6.991039206116055e-05
2150,-2.551929214860435,7.188562304128198e-05
2160,-2.5356815361250775,7.010567058791235e-05
2170,-2.5486875180786686,7.262269738342092e-05
2180,-2.5289049245492756,7.00441535094892e-05
2190,-2.531562054338782,7.104279331366025e-05
2200,-2.517526387205345,6.966709145754046e-05
2210,-2.53297964221964,7.239395928508139e-05
2220,-2.5148599426133758,7.06212750450155e-05
2230,-2.5100930157189425,7.03580313023802e-05
2240,-2.499756686323895,6.95359817546696e-05
2250,-2.537384458547193,7.575650025925307e-05
2260,-2.511800945163009,7.26103980900146e-05
2270,-2.4862940001550986,6.961909713919877e-05
2280,-2.5045036348081045,7.259196242802894e-05
2290,-2.4848076489599995,7.04237826859242e-05
2300,-2.473821331237359,6.942610760918931e-05
2310,-2.490191927626609,7.260485529358667e-05
2320,-2.4620043028242047,6.932599663670424e-05
2330,-2.4648549856046054,7.037449217297166e-05
2340,-2.47910219758166,7.352491169707125e-05
2350,-2.470024036466304,7.318994988353074e-05
2360,-2.4489139561836146,7.015548784955988e-05
2370,-2.459870551712321,7.223077343506995e-05
2380,-2.4354631655781236,6.89760592547932e-05
2390,-2.4421988025777526,7.01536383331072e-05
2400,-2.4471261184438533,7.134654137751773e-05
2410,-2.4288227447986426,6.895488325468673e-05
2420,-2.437682970412895,7.094205159622034e-05
2430,-2.425866454577066,6.956145559574706e-05
2440,-2.418280304501824,6.887652239676588e-05
2450,-2.4102243251747235,6.793792813012681e-05
2460,-2.4213844044849075,7.003310749930743e-05
2470,-2.389890119596385,6.591191092700452e-05
2480,-2.391092636612967,6.654925880232267e-05
2490,-2.4009738268133494,6.846995248055012e-05
2500,-2.398731817306247,6.845576436607345e-05
2510,-2.3796819157189018,6.628545742761027e-05
2520,-2.3879436699239664,6.774082859319151e-05
2530,-2.3852570755896765,6.7760365370809e-05
2540,-2.3795716484323415,6.743587546164122e-05
2550,-2.3709347049707223,6.675279696311872e-05
2560,-2.3542166215888973,6.518498012812823e-05
2570,-2.379526434420985,6.941938493655683e-05
2580,-2.3460263957195426,6.51056109512643e-05
2590,-2.349269142446693,6.650969946866415e-05
2600,-2.360866718969269,6.854003171790718e-05
2610,-2.326152284106776,6.41714920422715e-05
2620,-2.3252977939111177,6.448535824710766e-05
2630,-2.319944585152274,6.425625657405698e-05
2640,-2.3227858687203713,6.505360432213148e-05
2650,-2.3345238714883356,6.685146355655573e-05
2660,-2.3347832278385763,6.742704355070666e-05
2670,-2.317756743202768,6.592272336806146e-05
2680,-2.3146749942300855,6.552956310570225e-05
2690,-2.3093020163948563,6.573711781522429e-05
2700,-2.3106349514047535,6.646531626993745e-05
2710,-2.2980901310529966,6.485998905839302e-05
2720,-2.306044316890341,6.678632868640258e-05
2730,-2.3017209729294965,6.638796365955131e-05
2740,-2.3173201963851597,6.916723214016086e-05
2750,-2.2726813221782587,6.290697219045796e-05
2760,-2.2755595980151715,6.408779882207152e-05
2770,-2.275341444954637,6.460373599161451e-05
2780,-2.2846227389277955,6.598618409587693e-05
2790,-2.2768540178956242,6.568067939710892e-05
2800,-2.268925567485,6.537785290677496e-05
2810,-2.2878743568807183,6.798633377198703e-05
2820,-2.2760339103442715,6.66824219997816e-05
2830,-2.254726187219182,6.417854871550594e-05
2840,-2.2555164779986163,6.445361545735908e-05
2850,-2.278570173077903,6.831995664864926e-05
2860,-2.2515786363743135,6.491932526995655e-05
2870,-2.262333000254161,6.70302412258332e-05
2880,-2.2664047089096147,6.809531966210327e-05
2890,-2.244843406846241,6.404757722915021e-05
2900,-2.233201433532304,6.377591151772456e-05
2910,-2.2422293994729916,6.599824986656513e-05
2920,-2.247979935174222,6.731066242522763e-05
2930,-2.233783979517568,6.608274324295656e-05
2940,-2.2400292822292465,6.726612782643539e-05
2950,-2.2362240761174808,6.700480996136574e-05
2960,-2.221762341645406,6.50754238459203e-05
2970,-2.2131647202214375,6.407706850023657e-05
2980,-2.2102168002820037,6.41027155928898e-05
2990,-2.205358024885417,6.391758909139293e-05
3000,-2.2042948397701427,6.438545496882875e-05
3010,-2.2049402337663913,6.501190041356479e-05
3020,-2.206859393920959,6.588845644267146e-05
3030,-2.2053261129896407,6.6037076764788e-05
3040,-2.2202608900068843,6.877929629116974e-05
3050,-2.1988544360213393,6.598825272492435e-05
3060,-2.2041336161598646,6.705493174495533e-05
3070,-2.1891002685052627,6.508798578626934e-05
3080,-2.2095994570875637,6.878702228430146e-05
3090,-2.191802985135206,6.651542736509655e-05
3100,-2.1879298746333835,6.603497768705348e-05
3110,-2.207756583420046,6.97519657343364e-05
3120,-2.175761252324019,6.487145384543516e-05
3130,-2.179850268649471,6.582741382301221e-05
3140,-2.198602787594213,6.894793061358592e-05
3150,-2.1697788968122658,6.503272616941792e-05
3160,-2.1874322886092927,6.822433116462047e-05
3170,-2.172125825097782,6.602329127477039e-05
3180,-2.188573857507027,6.896761623404245e-05
3190,-2.1628151266619664,6.522173196104485e-05
3200,-2.1814776894243852,6.837920692890511e-05
3210,-2.152162807860073,6.441888664429693e-05
3220,-2.1688692356359653,6.727365080378176e-05
3230,-2.1479447628126125,6.413968071132601e-05
3240,-2.1759974364576915,6.895706280302656e-05
3250,-2.1609547064633055,6.691663981603016e-05
3260,-2.152929855567359,6.587566416177731e-05
3270,-2.1529207683159295,6.608520521746026e-05
3280,-2.1450477066569946,6.534383394728494e-05
3290,-2.1377559151140635,6.462774988746353e-05
3300,-2.146562419321069,6.629443284536591e-05
3310,-2.1558003496574485,6.830397000442337e-05
3320,-2.1275640873299437,6.431202669285988e-05
3330,-2.1317261766582565,6.55553018362719e-05
3340,-2.1436263758995335,6.750135068530954e-05
3350,-2.1345387903670576,6.651287208981334e-05
3360,-2.1462267228164484,6.875666309929115e-05
3370,-2.1375452846107508,6.759718705002104e-05
3380,-2.1309601946301027,6.722654609408001e-05
3390,-2.136972410783906,6.85344378913028e-05
3400,-2.123301813571739,6.662059869881902e-05
3410,-2.1079869046359154,6.44078713857204e-05
3420,-2.1346454739844365,6.874915345261753e-05
3430,-2.1119720161962188,6.560668935519524e-05
3440,-2.130208216893588,6.909046505937467e-05
3450,-2.1211873685315314,6.806974417408112e-05
3460,-2.100850060519765,6.524482883376577e-05
3470,-2.093512461069905,6.486042007881913e-05
3480,-2.1039756215661014,6.6614011695939e-05
3490,-2.1035652837142838,6.685427747151683e-05
3500,-2.112655987235137,6.890861807165805e-05
3510,-2.0908222870048463,6.564616571448383e-05
3520,-2.081050697329698,6.449797135550489e-05
3530,-2.098707104769795,6.772003864736285e-05
3540,-2.104329663714398,6.837527491053529e-05
3550,-2.098746792735079,6.834985189893253e-05
3560,-2.096198369162148,6.815784510645562e-05
3570,-2.0942072833685734,6.824238230530292e-05
3580,-2.087414397097515,6.786327025143845e-05
3590,-2.0882035208791407,6.845075725837218e-05
3600,-2.0764638670147595,6.71468192459985e-05
3610,-2.0729121449472494,6.64864701611456e-05
3620,-2.077176735243984,6.747292193437665e-05
3630,-2.0709209752863305,6.710165648393024e-05
3640,-2.061817231918288,6.576031569896324e-05
3650,-2.0665118856993305,6.681132435893364e-05
3660,-2.066034377884748,6.675994793997778e-05
3670,-2.053213019131447,6.539861385645352e-05
3680,-2.0659083250718964,6.808096619286557e-05
3690,-2.0518445191408077,6.638426678394625e-05
3700,-2.0386407909094544,6.489700985349246e-05
3710,-2.040693475857836,6.572857712405283e-05
3720,-2.03993047131102,6.597665739867466e-05
3730,-2.047172680305474,6.713407868235639e-05
3740,-2.0419840547274304,6.642383950358249e-05
3750,-2.0449863014735787,6.788147128906207e-05
3760,-2.0236202860598937,6.552748585313612e-05
3770,-2.0318528131532907,6.558662587925629e-05
3780,-2.043210188794852,6.818806458720343e-05
3790,-2.0291193750092256,6.713397351341223e-05
3800,-2.0248457997541336,6.607098373122351e-05
3810,-2.0216162315474864,6.60599289586693e-05
3820,-2.0306507598381587,6.839352664924645e-05
3830,-2.030493029354302,6.811430668935676e-05
3840,-2.02491808790602,6.770720771147147e-05
3850,-2.028502670437771,6.900435958703489e-05
3860,-2.010945997908612,6.59586679690987e-05
3870,-2.020593516609013,6.781754252206437e-05
3880,-2.012259181250524,6.756724715503191e-05
3890,-2.000299277668652,6.53495694119833e-05
3900,-2.0236661524473694,6.944955511418504e-05
3910,-2.0019332276741144,6.71980943200647e-05
3920,-1.9951559112689508,6.568920717942284e-05
3930,-2.02177210373932,7.027139425916299e-05
3940,-1.9925436828706407,6.655526131963084e-05
3950,-2.012414862016884,6.964443658280985e-05
3960,-1.9938874916372373,6.720194655091299e-05
3970,-1.9928580913325664,6.759497904032127e-05
3980,-1.9895680865697702,6.73481564682133e-05
3990,-1.9959686764977562,6.873759256934207e-05
4000,-1.9899823467666893,6.801692417424239e-05
4010,-1.9716694031946904,6.544263808666168e-05
4020,-1.9803656069566065,6.700231349676054e-05
4030,-1.9758635738412547,6.648955987928702e-05
4040,-1.997916830771698,6.99177749492117e-05
4050,-1.9735660867366758,6.682656419549637e-05
4060,-1.978156486164928,6.76317057863821e-05
4070,-1.9799510477146676,6.830543366128748e-05
4080,-1.9710460884621908,6.738126957729146e-05
4090,-1.9721939129687378,6.794515743378368e-05
4100,-1.9733908613083575,6.842890618509927e-05
4110,-1.9743564299493377,6.892437142695985e-05
4120,-1.9620530915364156,6.734256511533519e-05
4130,-1.959257046075395,6.69271404150834e-05
4140,-1.9562418628014768,6.672644396889193e-05
4150,-1.9649871379734407,6.824068636435066e-05
4160,-1.9598173173104467,6.815908135526697e-05
4170,-1.9502180084958358,6.644306791730255e-05
4180,-1.951425789929316,6.706008655722071e-05
4190,-1.9735851102392494,7.031388026732743e-05
4200,-1.946592997272863,6.654257278226369e-05
4210,-1.9485158762940458,6.705516412571003e-05
4220,-1.9434939191723533,6.66791102766991e-05
4230,-1.9424174711303095,6.721976426400127e-05
4240,-1.937726294113217,6.628549246014542e-05
4250,-1.9404534813862615,6.687691318309499e-05
4260,-1.9513860465650212,6.861563161699341e-05
4270,-1.9542192079016696,6.915159619623451e-05
4280,-1.9567944213890052,6.970894027447905e-05
4290,-1.9550490283829667,6.98301467331477e-05
4300,-1.9530901020651565,6.987595988284455e-05
4310,-1.9523854286952957,7.010004084555125e-05
4320,-1.946666237937113,6.911300297757545e-05
4330,-1.9569090058668142,7.121311964240742e-05
4340,-1.9260724284458517,6.655574167795584e-05
4350,-1.9550835281002437,7.119353932078201e-05
4360,-1.945861827514455,6.981674016201272e-05
4370,-1.9438201334016514,6.98354527735991e-05
4380,-1.9447301819422371,7.003982781734532e-05
4390,-1.9430801662354347,7.037267623600739e-05
4400,-1.940241961880415,7.001822382195376e-05
4410,-1.9171980870774803,6.707628111978985e-05
4420,-1.942457861255024,7.106151960144564e-05
4430,-1.9153272751601784,6.747782786769542e-05
4440,-1.91729089422498,6.788922518403196e-05
4450,-1.9144336598583374,6.803696047375173e-05
4460,-1.9112938016681749,6.772192756142988e-05
4470,-1.9052768109069629,6.722533413649889e-05
4480,-1.9294442453659382,7.084360731732426e-05
4490,-1.9261495532702397,7.055884595304227e-05
4500,-1.9283972026577978,7.081846838109611e-05
4510,-1.926433115585515,7.110710558933279e-05
4520,-1.9263212006827768,7.1244688861797e-05
4530,-1.9206704118580769,7.022835016618544e-05
4540,-1.9214726715847599,7.103027865173362e-05
4550,-1.9236947972923553,7.118938463023009e-05
4560,-1.9210259572070392,7.108526342837974e-05
4570,-1.9133682834888053,7.026102631913872e-05
4580,-1.8978017419273272,6.830381650449811e-05
4590,-1.8957727308068826,6.841887575173019e-05
4600,-1.8992749764354435,6.894548261999731e-05
4610,-1.9026382688803978,6.967923619899178e-05
4620,-1.9211438120496591,7.228630261466277e-05
4630,-1.8978007611651477,6.911027212464067e-05
4640,-1.8953811378827183,6.91750864904033e-05
4650,-1.9052533128931828,7.088537868130948e-05
4660,-1.9061797979356914,7.096953461655421e-05
4670,-1.9101406739566922,7.197753608917382e-05
4680,-1.9075765091401315,7.170394881780536e-05
4690,-1.905298939289007,7.171158811227545e-05
4700,-1.867895995497863,6.686787944582177e-05
4710,-1.8865731420474747,6.989762383423858e-05
4720,-1.8971071307099283,7.152620418959932e-05
4730,-1.8620593080311114,6.714425414839798e-05
4740,-1.8992402122180054,7.242700499707082e-05
4750,-1.8766278714800162,6.940810504247408e-05
4760,-1.8672315753368673,6.873838771196242e-05
4770,-1.8459165490713871,6.595988326406797e-05
4780,-1.8796936540175058,7.081254052718422e-05
4790,-1.8633311839402413,6.908922651259782e-05
4800,-1.8501673946653547,6.748561089183227e-05
4810,-1.882891696475981,7.17383588891626e-05
4820,-1.8612826666574707,6.952123125408474e-05
4830,-1.8561500745562975,6.906172708687285e-05
4840,-1.860245231156698,6.973481139772774e-05
4850,-1.8414369000475228,6.773182645788983e-05
4860,-1.865540508078744,7.09340055114092e-05
4870,-1.8704015913860002,7.189582386752153e-05
4880,-1.8411641337706268,6.789678473356868e-05
4890,-1.861357271141869,7.070146677324442e-05
4900,-1.8571131732534478,7.03383423425094e-05
4910,-1.8635127272774323,7.111490545885286e-05
4920,-1.84033902948857,6.858680599182104e-05
4930,-1.8618810727143587,7.153162847006962e-05
4940,-1.8591202169447107,7.147843592259976e-05
4950,-1.8406838084420496,6.905337382996933e-05
4960,-1.864771497000494,7.258665467589642e-05
4970,-1.8468763694369545,7.01233734601128e-05
4980,-1.8457565341538238,7.010511241675892e-05
4990,-1.8617708321351856,7.266508569111518e-05
5000,-1.8396197264127532,7.006306614515168e-05
5010,-1.8384167207441298,6.983070726515156e-05
5020,-1.8555621843392363,7.217869335833726e-05
5030,-1.8293282310873475,6.897585783104059e-05
5040,-1.852159591850266,7.238500734343498e-05
5050,-1.8504418491566292,7.196686783756227e-05
5060,-1.8357538567573848,7.016852035529162e-05
5070,-1.8372144575466738,7.08773371547776e-05
5080,-1.8394143194136798,7.101507049481017e-05
5090,-1.8325586102719746,7.001514134735851e-05
5100,-1.8367762554403206,7.09568179826613e-05
5110,-1.8452502690468904,7.250836200122273e-05
5120,-1.8165914395978102,6.871713528469337e-05
5130,-1.8465459691862904,7.296967100766409e-05
5140,-1.8320711319963643,7.096535735755159e-05
5150,-1.8388384780648082,7.26035440224993e-05
5160,-1.8326431781234387,7.175886361801862e-05
5170,-1.8191560791221828,7.024305040839846e-05
5180,-1.8354200819674193,7.250999809156355e-05
5190,-1.8141009328313487,7.008387695841498e-05
5200,-1.8293867756356255,7.275798765509753e-05
5210,-1.814567835501614,7.030102040156342e-05
5220,-1.821450459938102,7.194522202120032e-05
5230,-1.8090961955053029,7.016390121387769e-05
5240,-1.825610363905194,7.274464591573406e-05
5250,-1.8302306286651617,7.383824119759149e-05
5260,-1.8054700703334658,7.079546831526308e-05
5270,-1.8268073408987993,7.37335116978006e-05
5280,-1.8122929008831925,7.17732696824439e-05
5290,-1.8028460013569738,7.050379976926526e-05
5300,-1.783087215333073,6.809076438701033e-05
5310,-1.8065121574197736,7.177896649699211e-05
5320,-1.8264147609972656,7.451942753318589e-05
5330,-1.8204628469059774,7.376385535744955e-05
5340,-1.7919410768053365,7.025347886014378e-05
5350,-1.7958942004341036,7.107620288020169e-05
5360,-1.8125136687965424,7.278512227136971e-05
5370,-1.795836514902179,7.079386194598014e-05
5380,-1.8059575395589924,7.264533100382691e-05
5390,-1.7896270187387397,7.05509502029728e-05
5400,-1.8080002204007857,7.320652766464753e-05
5410,-1.7853929263939499,7.028026071682882e-05
5420,-1.8100239039182249,7.35678308682262e-05
5430,-1.800780729902706,7.271103450024451e-05
5440,-1.7738431571076125,6.924551861237293e-05
5450,-1.7918830988199066,7.158810969666987e-05
5460,-1.7959909171311625,7.274014599179263e-05
5470,-1.7706615723186918,6.91597744148749e-05
5480,-1.804762310059721,7.37512506166505e-05
5490,-1.788866407686567,7.201181404930726e-05
5500,-1.7652026011110786,6.924720557746804e-05
5510,-1.7841425937128221,7.200029314029213e-05
5520,-1.7770920970475885,7.088926037059227e-05
5530,-1.7780396136820027,7.134701472184346e-05
5540,-1.771222933134532,7.058699481081098e-05
5550,-1.7778877421584853,7.119152379688415e-05
5560,-1.779020781724064,7.195464118588234e-05
5570,-1.7657374064846003,7.055417860750592e-05
5580,-1.7833161548731462,7.320206859879541e-05
5590,-1.7878488383637219,7.35154185760605e-05
5600,-1.7498765211476688,6.89446561294421e-05
5610,-1.786106304438117,7.385623397704777e-05
5620,-1.7733925598436138,7.236946710271558e-05
5630,-1.7739940419727833,7.238873125037775e-05
5640,-1.7745567007854426,7.226648167658241e-05
5650,-1.7674156646417203,7.138957869906743e-05
5660,-1.7810889312466978,7.388201267958906e-05
5670,-1.7477843098071364,6.978931894932377e-05
5680,-1.7654506175183027,7.202650772984029e-05
5690,-1.77561232028144,7.340305834745579e-05
5700,-1.7714546876980843,7.358265676676219e-05
5710,-1.7487766362903077,7.079015268683357e-05
5720,-1.7709052157515224,7.385800793085378e-05
5730,-1.7669442844717704,7.371870278765553e-05
5740,-1.7364198861379265,6.959389143371689e-05
5750,-1.737095600416307,6.970891590034792e-05
5760,-1.7438996687257629,7.094931563679842e-05
5770,-1.7547620554130843,7.236538175067536e-05
5780,-1.7622709999297623,7.330148099991882e-05
5790,-1.7593634017566169,7.321085356266872e-05
5800,-1.7359130361696113,7.017210273331047e-05
5810,-1.7362806296449016,7.0328041084512e-05
5820,-1.7532212715068851,7.251390006352245e-05
5830,-1.7548134647444276,7.294346610699929e-05
5840,-1.743179442230474,7.141359106031594e-05
5850,-1.741779032832324,7.127008718609184e-05
5860,-1.7390972635950979,7.119822308664767e-05
5870,-1.7469500917425291,7.244953022527528e-05
5880,-1.7474577388698378,7.228584083788173e-05
5890,-1.744663312810563,7.23958257115748e-05
5900,-1.7455646108669711,7.240734340513335e-05
5910,-1.7245116648124625,6.979956300307019e-05
5920,-1.7450526499181602,7.273740927607317e-05
5930,-1.72825456553277,7.078445911747897e-05
5940,-1.7422821548412841,7.251201719204512e-05
5950,-1.7282342525589929,7.069229921388503e-05
5960,-1.744541029791723,7.29962767825526e-05
5970,-1.7322298736740425,7.169655867384147e-05
5980,-1.735696440479743,7.24746928894068e-05
