episodes,avg_train_total_reward,avg_train_end_l2,avg_eval_total_reward,avg_eval_end_l2,eval_sod_reward,eval_sod_end_l2,time_elapsed,proportion_training,proportion_evalating,total_timesteps,loss,sample_r1,sample_a1
1940,-1.2025026557369127,0.0001788877089414989,-0.1873264037463017,6.629357825487569e-07,-0.1873264037463017,6.629357825487569e-07,42544,0.998196765443672,0.0018032345563280554,1940000,1.1950395700845375,-0.9973040522853774,"[[0.871,0.129],[0.081,0.919]]"
1950,-1.1984494660959701,0.0001786573039339951,-0.18721525133598713,6.643187084068533e-07,-0.18721525133598713,6.643187084068533e-07,42778,0.9982342094412303,0.001765790558769644,1950000,1.1921479860614201,-0.00013788309629618234,"[[0.917,0.083],[0.048,0.952]]"
1960,-1.1913692176211659,0.00017879151769761414,-0.18612720979911335,6.568134146601297e-07,-0.18612720979911335,6.568134146601297e-07,43013,0.9982437870886047,0.0017562129113952863,1960000,1.1880904901144078,0.0,"[[0.592,0.408],[0.432,0.568]]"
1970,-1.1847331516824877,0.00017902313739149298,-0.18527620510239293,6.526837151190229e-07,-0.18527620510239293,6.526837151190229e-07,43246,0.9982524470403862,0.0017475529596138197,1970000,1.1812587489960975,-6.394884621840898e-15,"[[0.986,0.014],[0.005,0.995]]"
1980,-1.1791944317396374,0.00017913446708630508,-0.18342087972005103,6.386249070651329e-07,-0.18342087972005103,6.386249070651329e-07,43483,0.9982416229684874,0.0017583770315126221,1980000,1.1720318011301099,-3.375004310773414,"[[0.979,0.021],[0.009,0.991]]"
1990,-1.1790621510209764,0.00017941753921637911,-0.1840180239855608,6.491620578602281e-07,-0.1840180239855608,6.491620578602281e-07,43718,0.9982505942148474,0.00174940578515262,1990000,1.175077714820553,-1.0676848294366874e-10,"[[0.944,0.056],[0.257,0.743]]"
2000,-1.1707158752955493,0.0001791969763167721,-0.18428310347902035,6.544982607624753e-07,-0.18428310347902035,6.544982607624753e-07,43950,0.9982774505441245,0.0017225494558754265,2000000,1.177411460455323,-3.490918398794757e-09,"[[0.846,0.154],[0.17,0.83]]"
2010,-1.164134704242279,0.00017875748126989181,-0.18404820474889363,6.539205460280304e-07,-0.18404820474889363,6.539205460280304e-07,44184,0.9982978530878519,0.0017021469121481446,2010000,1.1802192433734227,-0.6104460626121175,"[[0.582,0.418],[0.433,0.567]]"
2020,-1.1474297685531851,0.0001779122912851672,-0.17985578194749907,5.51231659144868e-07,-0.17985578194749907,5.51231659144868e-07,44421,0.9982871948508101,0.0017128051491899056,2020000,1.1493288090677718,-3.4455599949926143,"[[0.586,0.414],[0.434,0.566]]"
2030,-1.1551970411302717,0.0001779676840771266,-0.18395806324958955,6.540252009641805e-07,-0.18395806324958955,6.540252009641805e-07,44657,0.9982623061507313,0.0017376938492687035,2030000,1.1671507775013465,-3.43236467026237e-09,"[[0.011,0.989],[0.884,0.116]]"
2040,-1.14610178787976,0.00017743314097959189,-0.18240590667896664,6.448501739466576e-07,-0.18240590667896664,6.448501739466576e-07,44890,0.9983160683632593,0.001683931636740798,2040000,1.1562934616217961,-4.6541126508258845e-11,"[[0.978,0.022],[0.008,0.992]]"
2050,-1.1464355104049173,0.00017699025087435034,-0.17920482958801376,6.24668383882521e-07,-0.17920482958801376,6.24668383882521e-07,45124,0.9983060595536674,0.00169394044633263,2050000,1.1524017199626844,-7.413357213995261,"[[0.584,0.416],[0.434,0.566]]"
2060,-1.1412159565470914,0.0001762319300100678,-0.17771073015047303,6.143048029918917e-07,-0.17771073015047303,6.143048029918917e-07,45359,0.9983436588239111,0.0016563411760889255,2060000,1.13933494784175,-3.673189348352294e-07,"[[0.583,0.417],[0.434,0.566]]"
2070,-1.1352206610891797,0.00017550022566678418,-0.17602039255372195,6.02058018944838e-07,-0.17602039255372195,6.02058018944838e-07,45594,0.9983248995113637,0.00167510048863626,2070000,1.1281558733765074,0.0,"[[0.003,0.997],[0.984,0.016]]"
2080,-1.1279770529667013,0.00017454956809618587,-0.17485670866764455,5.933256068647288e-07,-0.17485670866764455,5.933256068647288e-07,45826,0.9983654630565196,0.001634536943480354,2080000,1.1172424161563497,-0.0011513000228855648,"[[0.581,0.419],[0.435,0.565]]"
2090,-1.121474369603719,0.00017426348497346367,-0.17518540880219066,5.975831805166406e-07,-0.17518540880219066,5.975831805166406e-07,46060,0.998356722034254,0.0016432779657460906,2090000,1.1131905193584386,-5.61328761250479e-12,"[[0.228,0.772],[0.588,0.412]]"
2100,-1.1197537590066875,0.00017346369860572045,-0.17556866519810743,6.032394549696253e-07,-0.17556866519810743,6.032394549696253e-07,46294,0.9983852742264976,0.001614725773502421,2100000,1.1195554958329892,0.0,"[[0.566,0.434],[0.433,0.567]]"
2110,-1.1151737591054034,0.00017290527088216373,-0.17294668424256746,5.822914576003064e-07,-0.17294668424256746,5.822914576003064e-07,46529,0.9983552753818903,0.0016447246181096628,2110000,1.1077856897352238,-5.628951248041562,"[[0.579,0.421],[0.436,0.564]]"
2120,-1.1094738510964794,0.00017254100250128744,-0.17315510637323894,5.8710160854112e-07,-0.17315510637323894,5.8710160854112e-07,46763,0.998381842874133,0.0016181571258670363,2120000,1.1034635122080103,-0.07786938663672666,"[[0.24,0.76],[0.561,0.439]]"
2130,-1.1062246709607995,0.00017225897134500348,-0.1716719831513814,5.756912978759261e-07,-0.1716719831513814,5.756912978759261e-07,47001,0.9983737087614095,0.0016262912385905351,2130000,1.1003968425952921,-1.4068746168049982e-13,"[[0.58,0.42],[0.438,0.562]]"
2140,-1.1002734611286737,0.00017159395324365138,-0.17160498582103378,5.764226338872056e-07,-0.17160498582103378,5.764226338872056e-07,47238,0.9983270723488464,0.0016729276511535849,2140000,1.0938994747247,-0.0011532603586899026,"[[0.576,0.424],[0.437,0.563]]"
2150,-1.0983416355115112,0.00017130817197874332,-0.1706840970687876,5.711849198253175e-07,-0.1706840970687876,5.711849198253175e-07,47473,0.9984163152446572,0.0015836847553427973,2150000,1.0955844567093997,0.0,"[[0.576,0.424],[0.437,0.563]]"
2160,-1.0915388989105783,0.00017081188403780006,-0.17049817014570554,5.698166925813708e-07,-0.17049817014570554,5.698166925813708e-07,47708,0.9984128882710193,0.0015871117289806978,2160000,1.0862441432923045,-1.3175442958868718e-10,"[[0.575,0.425],[0.438,0.562]]"
2170,-1.089204958364488,0.00017095778119395163,-0.16910985868711367,5.602085506080056e-07,-0.16910985868711367,5.602085506080056e-07,47942,0.9984435370276826,0.001556462972317379,2170000,1.0816064401129342,-3.2295055518716215e-11,"[[0.574,0.426],[0.438,0.562]]"
2180,-1.0844614718691574,0.00017108910694154758,-0.1693648961877174,5.606727833265995e-07,-0.1693648961877174,5.606727833265995e-07,48178,0.9983937505536175,0.0016062494463824982,2180000,1.0790874925243361,-0.003058818869512936,"[[0.433,0.567],[0.336,0.664]]"
2190,-1.0815643132098027,0.0001706988926603057,-0.1681803002057739,5.556369593986297e-07,-0.1681803002057739,5.556369593986297e-07,48414,0.9984319426664323,0.0015680573335676736,2190000,1.0756212407377224,-4.689582056016663e-14,"[[0.572,0.428],[0.439,0.561]]"
2200,-1.0755047064157435,0.00016987475431652039,-0.16886546098791153,5.57815672363771e-07,-0.16886546098791153,5.57815672363771e-07,48652,0.998393789669845,0.0016062103301549533,2200000,1.073958223989905,-1.2979626262677453e-10,"[[0.571,0.429],[0.439,0.561]]"
2210,-1.0723570428083626,0.00017044241346944844,-0.16714522969590284,5.457527312229023e-07,-0.16714522969590284,5.457527312229023e-07,48889,0.9984439683381382,0.0015560316618617738,2210000,1.0652323191772055,-0.25597461889162176,"[[0.937,0.063],[0.023,0.977]]"
2220,-1.0679454291582058,0.00016972184392397065,-0.166491396614842,5.424644291549893e-07,-0.166491396614842,5.424644291549893e-07,49123,0.998488878605305,0.0015111213946950159,2220000,1.064614091583823,-0.05511124214436171,"[[0.574,0.426],[0.439,0.561]]"
2230,-1.0631460143664377,0.00016872987878339043,-0.16564778936871538,5.359204087454852e-07,-0.16564778936871538,5.359204087454852e-07,49360,0.9984413519704782,0.0015586480295217556,2230000,1.0576003414092172,-0.38388649650506107,"[[0.568,0.432],[0.44,0.56]]"
2240,-1.058600325371441,0.00016876456641401935,-0.16555188116311073,5.362602297687513e-07,-0.16555188116311073,5.362602297687513e-07,49596,0.998477892491574,0.0015221075084260066,2240000,1.0541145638725227,-3.013368432557375e-09,"[[0.66,0.34],[0.277,0.723]]"
2250,-1.0556914916001432,0.00016846191472723516,-0.16510140806091245,5.338491359539023e-07,-0.16510140806091245,5.338491359539023e-07,49835,0.9984370270508983,0.001562972949101654,2250000,1.0539292530507456,-0.39110329188761167,"[[0.567,0.433],[0.441,0.559]]"
2260,-1.0521556692910585,0.00016766890202725898,-0.16436257568293372,5.282037875071827e-07,-0.16436257568293372,5.282037875071827e-07,50071,0.9984995505094465,0.001500449490553533,2260000,1.0480246120649488,-0.21314542551870239,"[[0.929,0.071],[0.004,0.996]]"
2270,-1.0483478878895203,0.00016743763786895093,-0.1638645244156254,5.257435894379402e-07,-0.1638645244156254,5.257435894379402e-07,50309,0.9984831571968549,0.0015168428031450802,2270000,1.0446133368429207,-1.6210056630329525e-10,"[[0.566,0.434],[0.441,0.559]]"
2280,-1.0442231068095693,0.00016698550246275977,-0.16331318626958471,5.213693461331633e-07,-0.16331318626958471,5.213693461331633e-07,50546,0.9984921349963783,0.0015078650036216494,2280000,1.0413515931913533,0.0,"[[0.564,0.436],[0.441,0.559]]"
2290,-1.041457203346231,0.00016686469166225706,-0.1626176472481522,5.1750172949078e-07,-0.1626176472481522,5.1750172949078e-07,50786,0.9985045097783786,0.0014954902216214633,2290000,1.033417720185488,-11.57251410781049,"[[0.563,0.437],[0.441,0.559]]"
2300,-1.0310219271526277,0.0001654824550907029,-0.16208173825826214,5.170809819224473e-07,-0.16208173825826214,5.170809819224473e-07,51023,0.9984988719017008,0.0015011280982992201,2300000,1.0254258465706523,-1.9579002059873922,"[[0.563,0.437],[0.441,0.559]]"
2310,-1.0247570758353484,0.00016446848048428547,-0.16105042215063956,5.087750396358391e-07,-0.16105042215063956,5.087750396358391e-07,51261,0.9985276738340836,0.0014723261659164116,2310000,1.025203956999186,-3.2059626038127567,"[[0.561,0.439],[0.442,0.558]]"
2320,-1.0220353741433197,0.00016532067762723655,-0.16100492469751368,5.097948274659463e-07,-0.16100492469751368,5.097948274659463e-07,51499,0.9985117345723757,0.0014882654276242452,2320000,1.0187186015603373,-5.684341886080802e-15,"[[0.56,0.44],[0.442,0.558]]"
2330,-1.0187722087502409,0.00016490278301357978,-0.1614222376979539,5.129201897241514e-07,-0.1614222376979539,5.129201897241514e-07,51738,0.9985103564039153,0.0014896435960847533,2330000,1.0193206669359158,-6.790422417210214,"[[9.720e-04,9.990e-01],[9.891e-01,1.094e-02]]"
2340,-1.017050956198021,0.00016473147772343863,-0.16101407131122,5.112337782642528e-07,-0.16101407131122,5.112337782642528e-07,51977,0.998540198234773,0.0014598017652269508,2340000,1.0227533092241998,0.0,"[[0.558,0.442],[0.443,0.557]]"
2350,-1.0141135345282364,0.00016477295510155797,-0.1596641413624352,5.012794258116446e-07,-0.1596641413624352,5.012794258116446e-07,52218,0.9985195267304797,0.0014804732695203064,2350000,1.0135115024805188,-2.0071330179181963,"[[0.557,0.443],[0.443,0.557]]"
2360,-1.0108917822896413,0.0001646526781442288,-0.15907683128625924,4.980757991606943e-07,-0.15907683128625924,4.980757991606943e-07,52456,0.9985575763700095,0.0014424236299904218,2360000,1.0078215541842799,-1.2152945454768005,"[[0.556,0.444],[0.443,0.557]]"
2370,-1.0077792498618816,0.00016429780914107322,-0.1582861688852142,4.927071508641479e-07,-0.1582861688852142,4.927071508641479e-07,52697,0.9985510496425268,0.001448950357473168,2370000,1.0024634731192414,-0.25896183694031394,"[[0.555,0.445],[0.443,0.557]]"
2380,-1.0050328187364252,0.00016400452078095678,-0.15769643955037252,4.88971173374688e-07,-0.15769643955037252,4.88971173374688e-07,52936,0.998550850507563,0.0014491494924369994,2380000,0.9979652751929666,-3.1208677924514725,"[[0.699,0.301],[0.089,0.911]]"
2390,-1.0012961975079349,0.00016381619520662263,-0.15712318874886563,4.840365956666414e-07,-0.15712318874886563,4.840365956666414e-07,53179,0.9985630383259464,0.001436961674053613,2390000,0.9921845226620367,-2.7531488200339373e-10,"[[0.553,0.447],[0.444,0.556]]"
2400,-0.9986219106686626,0.00016352975170606386,-0.1574843995614751,4.860483933453574e-07,-0.1574843995614751,4.860483933453574e-07,53416,0.9985657358322846,0.0014342641677153615,2400000,0.9910324443566483,-11.11119650793004,"[[0.988,0.012],[0.006,0.994]]"
2410,-0.9961272706623161,0.00016336088126401072,-0.15799889085792065,4.8980567772775e-07,-0.15799889085792065,4.8980567772775e-07,53657,0.9985841343773587,0.0014158656226412882,2410000,0.9914265626593968,-6.3062762637555325,"[[0.551,0.449],[0.445,0.555]]"
2420,-0.9950391567607509,0.00016306642041061898,-0.15815808572284729,4.908929812020609e-07,-0.15815808572284729,4.908929812020609e-07,53899,0.9985885496358953,0.0014114503641047404,2420000,0.9945704527226273,-0.5804345954846103,"[[0.042,0.958],[0.433,0.567]]"
2430,-0.992289392780673,0.00016291758884868577,-0.1574782494277569,4.866705087741878e-07,-0.1574782494277569,4.866705087741878e-07,54139,0.998584476668546,0.00141552333145404,2430000,0.9957787786731634,-10.835975097547454,"[[0.859,0.141],[0.019,0.981]]"
2440,-0.9883843083117154,0.00016256656038751848,-0.15715969783724318,4.851935490936231e-07,-0.15715969783724318,4.851935490936231e-07,54383,0.9986056148110529,0.0013943851889471302,2440000,0.9911430603594813,-0.15708422701190383,"[[0.549,0.451],[0.445,0.555]]"
2450,-0.9864165030371639,0.00016228551381407963,-0.15659606455704622,4.816471852193165e-07,-0.15659606455704622,4.816471852193165e-07,54629,0.9985915614901277,0.0014084385098722255,2450000,0.9924635132163181,-4.485824241367872e-06,"[[0.11,0.89],[0.951,0.049]]"
2460,-0.9828815953411947,0.00016204806553688525,-0.15518665778185362,4.715050701345136e-07,-0.15518665778185362,4.715050701345136e-07,54872,0.9986303679716055,0.001369632028394417,2460000,0.9843935620483667,-0.12584987316415802,"[[0.229,0.771],[0.69,0.31]]"
2470,-0.979886179968607,0.00016198411920939303,-0.15453474697345526,4.673371561747151e-07,-0.15453474697345526,4.673371561747151e-07,55118,0.998594349289644,0.0014056507103560858,2470000,0.9780265786887875,-2.543669719301517e-11,"[[0.546,0.454],[0.446,0.554]]"
2480,-0.9754215886612997,0.00016165535215058712,-0.15313344776040405,4.5539708015531324e-07,-0.15313344776040405,4.5539708015531324e-07,55363,0.9985916698458778,0.0014083301541222444,2480000,0.9666540953918437,0.0,"[[0.545,0.455],[0.447,0.553]]"
2490,-0.9722380025270196,0.00016130214313331742,-0.15353162155891784,4.6011918323962135e-07,-0.15353162155891784,4.6011918323962135e-07,55611,0.9986033459796418,0.001396654020358197,2490000,0.964590664769021,-0.18590405198541077,"[[0.544,0.456],[0.447,0.553]]"
2500,-0.9712549706146847,0.00016095085350106066,-0.15355936423237818,4.596621410675345e-07,-0.15355936423237818,4.596621410675345e-07,55853,0.9986423833865726,0.0013576166134274118,2500000,0.9637778683822248,-5.755396159656805e-14,"[[0.542,0.458],[0.447,0.553]]"
2510,-0.969926084836134,0.00016044881283904384,-0.15482366629981784,4.685161269428026e-07,-0.15482366629981784,4.685161269428026e-07,56100,0.9986474639137045,0.0013525360862954503,2510000,0.9733252624504758,-0.9289185260330615,"[[0.542,0.458],[0.448,0.552]]"
2520,-0.9670901407232169,0.00016010524812067175,-0.1536307060670862,4.5963765998113386e-07,-0.1536307060670862,4.5963765998113386e-07,56344,0.9986377616730965,0.0013622383269035576,2520000,0.9727462381783835,0.0,"[[0.149,0.851],[0.049,0.951]]"
2530,-0.9634971436327777,0.00015970762490970488,-0.1522298864354491,4.482849693190966e-07,-0.1522298864354491,4.482849693190966e-07,56589,0.9986612683614918,0.0013387316385081965,2530000,0.9597330237385368,-0.13215394225046018,"[[0.992,0.008],[0.005,0.995]]"
2540,-0.960428840878112,0.0001592235632142141,-0.15242089367789105,4.487464104085713e-07,-0.15242089367789105,4.487464104085713e-07,56833,0.9986559420000694,0.0013440579999306748,2540000,0.9572964800158966,-6.143165390862913,"[[0.99,0.01],[0.005,0.995]]"
2550,-0.9588480707589101,0.00015874403426590082,-0.15273987897530428,4.506042567178691e-07,-0.15273987897530428,4.506042567178691e-07,57084,0.9986527017952423,0.0013472982047576553,2550000,0.9576821612756001,-1.915374525651711e-11,"[[0.538,0.462],[0.449,0.551]]"
2560,-0.9569008456175991,0.00015842745208249827,-0.15210161430138097,4.448470385552933e-07,-0.15210161430138097,4.448470385552933e-07,57329,0.9986824753737255,0.0013175246262746001,2560000,0.9569087899892814,-0.0010679388326338443,"[[0.537,0.463],[0.449,0.551]]"
2570,-0.9533133229600699,0.0001579372889285087,-0.151365235661462,4.3790344746406895e-07,-0.151365235661462,4.3790344746406895e-07,57579,0.9986540733728387,0.0013459266271612467,2570000,0.950251368688365,-1.5702994460298202e-13,"[[0.536,0.464],[0.449,0.551]]"
2580,-0.9502301546256176,0.00015745755293230574,-0.15117947643827903,4.3563180068745947e-07,-0.15117947643827903,4.3563180068745947e-07,57827,0.9986766767959806,0.0013233232040194016,2580000,0.9468572997985327,-0.26165598279339475,"[[0.561,0.439],[0.457,0.543]]"
2590,-0.9480390489776258,0.00015697427128508645,-0.150896693524152,4.3237542828041677e-07,-0.150896693524152,4.3237542828041677e-07,58078,0.9986568134643835,0.0013431865356165157,2590000,0.9459384781641982,0.0,"[[0.004,0.996],[0.876,0.124]]"
2600,-0.944909486953075,0.00015653265073163028,-0.150235091515987,4.2571138774598374e-07,-0.150235091515987,4.2571138774598374e-07,58324,0.9986979461628853,0.0013020538371146726,2600000,0.9406885671416134,0.0,"[[0.533,0.467],[0.45,0.55]]"
2610,-0.9410453159861086,0.00015602497820246244,-0.15036821079072943,4.254089987697224e-07,-0.15036821079072943,4.254089987697224e-07,58575,0.9986831836444157,0.001316816355584358,2610000,0.9384275526914586,-0.09729137933417643,"[[4.333e-04,9.996e-01],[7.361e-01,2.639e-01]]"
2620,-0.9384985437549804,0.0001556314260293718,-0.1502843025528741,4.2306491545598634e-07,-0.1502843025528741,4.2306491545598634e-07,58822,0.9987003561115158,0.0012996438884842313,2620000,0.9384021948987227,-1.3944088941240855,"[[0.982,0.018],[0.004,0.996]]"
2630,-0.9361377322828044,0.00015526617269182025,-0.14938664955097472,4.150317660386286e-07,-0.14938664955097472,4.150317660386286e-07,59072,0.9987103357145702,0.0012896642854297168,2630000,0.9360013548833006,-0.40069337262211,"[[0.002,0.998],[0.988,0.012]]"
2640,-0.9324113291243726,0.00015497349895191462,-0.14887215480858096,4.09695107284423e-07,-0.14887215480858096,4.09695107284423e-07,59320,0.9986946710112892,0.0013053289887108236,2640000,0.9294478296022413,-1.8160252615694215,"[[0.453,0.547],[0.361,0.639]]"
2650,-0.9303111120722349,0.0001544034031347676,-0.14905040396834093,4.1040442349783416e-07,-0.14905040396834093,4.1040442349783416e-07,59573,0.9987071123310582,0.001292887668941705,2650000,0.9302820449763027,-0.5986054800371869,"[[0.527,0.473],[0.451,0.549]]"
2660,-0.9277159433437671,0.00015398470807542451,-0.14831375486535056,4.024885128230822e-07,-0.14831375486535056,4.024885128230822e-07,59824,0.9987165389966873,0.0012834610033126638,2660000,0.9258331339509798,-4.506824116297196e-06,"[[0.526,0.474],[0.451,0.549]]"
2670,-0.9243873635886496,0.00015367422228141438,-0.14807556478168424,3.996591355464561e-07,-0.14807556478168424,3.996591355464561e-07,60073,0.9987231195109516,0.001276880489048421,2670000,0.9229295518069608,-0.3743619436407149,"[[0.301,0.699],[0.463,0.537]]"
2680,-0.9213449080332969,0.00015327351596027545,-0.14768156500845064,3.944501412487629e-07,-0.14768156500845064,3.944501412487629e-07,60326,0.9987199218335209,0.0012800781664790881,2680000,0.9196350954038587,-3.973328109079984,"[[0.32,0.68],[0.572,0.428]]"
2690,-0.9179876792353154,0.00015280232147006466,-0.1474047376848461,3.915558433164421e-07,-0.1474047376848461,3.915558433164421e-07,60575,0.9987161410236771,0.001283858976322866,2690000,0.9169006053544185,0.0,"[[0.039,0.961],[0.837,0.163]]"
2700,-0.914486139404081,0.00015249081998745773,-0.14702141739942431,3.8601456469939927e-07,-0.14702141739942431,3.8601456469939927e-07,60827,0.9987515996492208,0.0012484003507792633,2700000,0.9126671271835436,0.0,"[[0.521,0.479],[0.452,0.548]]"
2710,-0.911896024151706,0.00015193640696534635,-0.14657135395490598,3.806237245312985e-07,-0.14657135395490598,3.806237245312985e-07,61076,0.9987355616159947,0.0012644383840052604,2710000,0.9105487866195273,0.0,"[[0.519,0.481],[0.452,0.548]]"
2720,-0.9081289841935011,0.0001513595128271359,-0.14619913164839796,3.759703988224365e-07,-0.14619913164839796,3.759703988224365e-07,61328,0.9987619782058403,0.0012380217941596935,2720000,0.9054879129895137,-9.807603840165788e-10,"[[0.518,0.482],[0.453,0.547]]"
2730,-0.9057162679335287,0.00015109699029911293,-0.1460470678997772,3.737355231854509e-07,-0.1460470678997772,3.737355231854509e-07,61584,0.9987330018650786,0.0012669981349214105,2730000,0.9053571069981776,-2.5132525749421603e-08,"[[0.122,0.878],[0.945,0.055]]"
2740,-0.9025256954617197,0.00015058542117276323,-0.14542691928501097,3.673053040548903e-07,-0.14542691928501097,3.673053040548903e-07,61834,0.998764486156452,0.0012355138435480835,2740000,0.8996457988374953,0.0,"[[0.515,0.485],[0.453,0.547]]"
2750,-0.8993440275659582,0.0001502306122127502,-0.1452827734814652,3.648212522227832e-07,-0.1452827734814652,3.648212522227832e-07,62089,0.9987724594375998,0.0012275405624001393,2750000,0.8969102552161634,-0.03841777147603247,"[[0.008,0.992],[0.958,0.042]]"
2760,-0.8967028152072125,0.00014977299252914923,-0.14457985194909498,3.6028994600790363e-07,-0.14457985194909498,3.6028994600790363e-07,62346,0.9987675560536574,0.001232443946342624,2760000,0.8933972648837077,-2.3166995167285047,"[[0.511,0.489],[0.453,0.547]]"
2770,-0.8929849374104437,0.00014912447219279278,-0.14376443139847206,3.52235536010268e-07,-0.14376443139847206,3.52235536010268e-07,62604,0.9987661029487714,0.0012338970512285458,2770000,0.8869979801206622,-2.1053370158341476e-11,"[[0.598,0.402],[0.299,0.701]]"
2780,-0.8889794896857331,0.0001487125389984165,-0.1436966915051894,3.5227130243820273e-07,-0.1436966915051894,3.5227130243820273e-07,62857,0.9987759868677902,0.0012240131322098185,2780000,0.8838962544628729,-0.0010700346893276166,"[[0.508,0.492],[0.456,0.544]]"
2790,-0.8869124692489286,0.00014822775504345036,-0.14335203683350067,3.508941782995869e-07,-0.14335203683350067,3.508941782995869e-07,63114,0.998781304719459,0.0012186952805409478,2790000,0.8848277179789746,-0.21483149405041946,"[[0.507,0.493],[0.454,0.546]]"
2800,-0.8833503181880011,0.00014753224443301584,-0.14301537125222888,3.4876802869143745e-07,-0.14301537125222888,3.4876802869143745e-07,63367,0.9987601087979183,0.0012398912020816337,2800000,0.8843931251979067,-0.215801314310243,"[[0.125,0.875],[0.778,0.222]]"
2810,-0.8798483501155753,0.0001468366794176157,-0.1426125418862468,3.46814582736499e-07,-0.1426125418862468,3.46814582736499e-07,63619,0.998798714951858,0.0012012850481419337,2810000,0.8798500837624937,-2.536637566663555e-13,"[[0.922,0.078],[0.036,0.964]]"
2820,-0.8768358392013813,0.00014621190246963335,-0.14233253971337265,3.4666522798893126e-07,-0.14233253971337265,3.4666522798893126e-07,63877,0.9987837696165301,0.0012162303834698353,2820000,0.877214047179428,-0.37326551705714683,"[[0.502,0.498],[0.454,0.546]]"
2830,-0.8731224336094918,0.0001455314535158899,-0.14197912586835737,3.4580678452741447e-07,-0.14197912586835737,3.4580678452741447e-07,64132,0.9988045667571673,0.0011954332428326362,2830000,0.8699756266213284,-0.15618404285567505,"[[0.258,0.742],[0.568,0.432]]"
2840,-0.8705231390696655,0.00014485933571866218,-0.1416608451359992,3.46308871129436e-07,-0.1416608451359992,3.46308871129436e-07,64389,0.9988011880019902,0.001198811998009728,2840000,0.8652083809909159,-0.0010705189307409259,"[[0.499,0.501],[0.455,0.545]]"
2850,-0.8685606547978211,0.00014405446809601989,-0.14059811905657738,3.394804534016788e-07,-0.14059811905657738,3.394804534016788e-07,64645,0.9988084386931299,0.001191561306870105,2850000,0.8592406932154373,-0.0002529489132792183,"[[0.29,0.71],[0.5,0.5]]"
2860,-0.8659615965475019,0.00014328380991511064,-0.14014252755020018,3.3662898252990935e-07,-0.14014252755020018,3.3662898252990935e-07,64905,0.9987953769448901,0.0012046230551099645,2860000,0.8577993341480441,-0.21443329637103198,"[[0.496,0.504],[0.455,0.545]]"
2870,-0.8625674450033308,0.00014243451089793627,-0.1402728697943538,3.4154227029205903e-07,-0.1402728697943538,3.4154227029205903e-07,65166,0.998796709827983,0.0012032901720170496,2870000,0.8646372417694304,-0.37903052085283634,"[[0.988,0.012],[0.005,0.995]]"
2880,-0.8508888624910647,0.00014175001140283067,-0.14141753575756114,3.533521637259654e-07,-0.14141753575756114,3.533521637259654e-07,65422,0.9988185454142878,0.0011814545857121409,2880000,0.8541642784226643,-0.004499997113080257,"[[0.601,0.399],[0.235,0.765]]"
2890,-0.8599872253832549,0.00014098146954368056,-0.14292986372923278,3.1186646772504977e-07,-0.14292986372923278,3.1186646772504977e-07,65684,0.9988018484131076,0.001198151586892356,2890000,0.8700649630845972,-3.472577427850014e-08,"[[0.491,0.509],[0.456,0.544]]"
2900,-0.8531909567389283,0.00014030547062128336,-0.1415562648718407,3.1344677666068734e-07,-0.1415562648718407,3.1344677666068734e-07,65939,0.99883387478682,0.0011661252131800535,2900000,0.854845119915789,-5.72173737966443,"[[0.49,0.51],[0.456,0.544]]"
2910,-0.8544996834466977,0.00013957113059569987,-0.14163436331292784,3.1556423510790396e-07,-0.14163436331292784,3.1556423510790396e-07,66202,0.9988219507086931,0.001178049291306955,2910000,0.8580792122109872,-1.5463186286979164e-11,"[[0.488,0.512],[0.456,0.544]]"
2920,-0.8530510158660688,0.0001387818804992109,-0.14061930358953698,3.1845596096051124e-07,-0.14061930358953698,3.1845596096051124e-07,66457,0.9988459716275183,0.0011540283724816509,2920000,0.8585404061543388,-0.6084660796891626,"[[0.487,0.513],[0.456,0.544]]"
2930,-0.8506890283687092,0.00013807143293221165,-0.13995936943645115,3.21232785418414e-07,-0.13995936943645115,3.21232785418414e-07,66721,0.9988490080937135,0.0011509919062865324,2930000,0.8544409683152288,-1.6109656053586453e-09,"[[0.486,0.514],[0.456,0.544]]"
2940,-0.8473953893309341,0.00013740062669636478,-0.13933405447500177,3.2348838563749225e-07,-0.13933405447500177,3.2348838563749225e-07,66979,0.9988308086501944,0.001169191349805634,2940000,0.8487260838136746,-0.6573132622035781,"[[0.485,0.515],[0.456,0.544]]"
2950,-0.8446176696973453,0.00013685433547042992,-0.13859714489461342,3.26292052034935e-07,-0.13859714489461342,3.26292052034935e-07,67237,0.9988582608545107,0.001141739145489302,2950000,0.8427780384385583,-2.5934809855243657e-13,"[[0.483,0.517],[0.456,0.544]]"
2960,-0.842888815103062,0.0001360573493167199,-0.13832055112404165,3.293425646444548e-07,-0.13832055112404165,3.293425646444548e-07,67498,0.9988381074991539,0.0011618925008460503,2960000,0.8403298067263173,-0.12595655241718293,"[[0.482,0.518],[0.456,0.544]]"
2970,-0.8403028423502817,0.00013545007855966812,-0.13812563356749394,3.310013705325242e-07,-0.13812563356749394,3.310013705325242e-07,67760,0.9988724933110786,0.0011275066889213433,2970000,0.8390072297771289,0.0,"[[0.481,0.519],[0.456,0.544]]"
