episodes,eval_sod_reward,eval_sod_end_l2
530,-5.0739703695533285,9.597664961377349e-05
540,-4.98170748319711,9.490166804770422e-05
550,-4.904460540909664,9.41524971779109e-05
560,-4.831746555513722,9.30498288329758e-05
570,-4.766941506644373,9.224532448912538e-05
580,-4.703856525062171,9.109418953911013e-05
590,-4.649348576283802,9.049442830842598e-05
600,-4.601022160587417,9.005446950530943e-05
610,-4.556158093626353,8.97244520412808e-05
620,-4.513003769519102,8.938403621469895e-05
630,-4.476122677871718,8.951578354471335e-05
640,-4.438029153052244,8.947220802498442e-05
650,-4.403297751674952,8.964523151605783e-05
660,-4.369613194494414,8.990430745077419e-05
670,-4.33823106072036,9.02198254645883e-05
680,-4.308688952935186,9.078594773201559e-05
690,-4.27887017838255,9.095695735695174e-05
700,-4.250902305973704,9.115443435439134e-05
710,-4.224918321269151,9.154374937559595e-05
720,-4.197988190594565,9.178984170535647e-05
730,-4.171208060794193,9.195472108444093e-05
740,-4.14470915932033,9.188368283479222e-05
750,-4.119720437010739,9.183338937682066e-05
760,-4.096907834465106,9.201699331750295e-05
770,-4.071392960912513,9.179302376604123e-05
780,-4.047393831593967,9.168392924315195e-05
790,-4.024825647042946,9.175229271089822e-05
800,-3.9999481777666213,9.145750548011816e-05
810,-3.9777149622997783,9.136483561689156e-05
820,-3.9556433763193772,9.140908056217567e-05
830,-3.9330830819385167,9.133801549941121e-05
840,-3.9092054630974844,9.102515431641099e-05
850,-3.888079656024226,9.100131392504979e-05
860,-3.8662860370064167,9.08541951405963e-05
870,-3.8474746135272735,9.092151826421216e-05
880,-3.8273631601610933,9.077928429956313e-05
890,-3.8062082809070183,9.065505491762034e-05
900,-3.784828954373309,9.038186578019556e-05
910,-3.76565209081828,9.040041459642904e-05
920,-3.7452466482816487,9.022746767030556e-05
930,-3.7184616900799643,8.978389174322493e-05
940,-3.698085769303336,8.955326443637505e-05
950,-3.680020263207735,8.937018853159366e-05
960,-3.6631793774136323,8.928140043539365e-05
970,-3.6439720208065567,8.921500942039017e-05
980,-3.6283023005869706,8.938630888136287e-05
990,-3.611188629161512,8.934998086226451e-05
1000,-3.5954558810826853,8.948792288063479e-05
1010,-3.567159074897982,8.851504125778391e-05
1020,-3.552750103798991,8.840462893549223e-05
1030,-3.5319285235971325,8.742756624699626e-05
1040,-3.516523468274405,8.759015968127496e-05
1050,-3.4928608373716394,8.654751197584842e-05
1060,-3.4756728777154593,8.619891487002908e-05
1070,-3.4580088177892123,8.582832417402393e-05
1080,-3.4409945712399144,8.543432418515765e-05
1090,-3.423478274226453,8.501009822731879e-05
1100,-3.4061842928711994,8.4843244409858e-05
1110,-3.3863194249220356,8.426499975898733e-05
1120,-3.3683231355116585,8.384213682042488e-05
1130,-3.350170228648377,8.347913685027187e-05
1140,-3.3315617553112538,8.302771957831073e-05
1150,-3.3123794919761664,8.224274331542641e-05
1160,-3.292816778234815,8.138122797006858e-05
1170,-3.276448912533315,8.098361264061251e-05
1180,-3.258642867644807,8.040006118049863e-05
1190,-3.2404759950646445,7.982082108568506e-05
1200,-3.2217263352579213,7.904342627464832e-05
1210,-3.2010048017117083,7.790952810610328e-05
1220,-3.1804645132854734,7.684929212372485e-05
1230,-3.1675329260327043,7.689994256331792e-05
1240,-3.144525420375436,7.598919772587066e-05
1250,-3.122341557235057,7.519287278735267e-05
1260,-3.1038802818792797,7.450235121691155e-05
1270,-3.0847752111483993,7.365467319022414e-05
1280,-3.065206362635694,7.277184998861291e-05
1290,-3.052014010457197,7.266876173074307e-05
1300,-3.03640400375775,7.20879033136071e-05
1310,-3.010936417727534,7.038013873775974e-05
1320,-2.9950323284674583,6.998367915208082e-05
1330,-2.9716072317914564,6.84308333590168e-05
1340,-2.9680484277511874,6.889748627143194e-05
1350,-2.936105506580169,6.613270840596621e-05
1360,-2.927591343868714,6.691488083155115e-05
1370,-2.9091108785435744,6.60899047617054e-05
1380,-2.890116134809107,6.532205205733558e-05
1390,-2.8726373329591706,6.466639569083855e-05
1400,-2.8542018875398227,6.362660603233615e-05
1410,-2.8410955727237117,6.331200667970751e-05
1420,-2.827505302801003,6.262707334444782e-05
1430,-2.808119556155377,6.152763595910769e-05
1440,-2.7999610787816755,6.156549696284009e-05
1450,-2.793543551224614,6.209690761107615e-05
1460,-2.7732154922315337,6.121341773427733e-05
1470,-2.766408348100358,6.106370171057714e-05
1480,-2.7334893621410608,5.937744319734961e-05
1490,-2.7219750843213713,5.868032301487472e-05
1500,-2.717079005253107,5.8996209557747134e-05
1510,-2.704730606533021,5.8797326264574954e-05
1520,-2.6858748008962796,5.7419001844713266e-05
1530,-2.6728400577399416,5.683473283426102e-05
1540,-2.6720336742798456,5.779822291737625e-05
1550,-2.662707485067816,5.749134086645451e-05
1560,-2.651940276752316,5.7073743844717674e-05
1570,-2.6344415182010974,5.580816000131802e-05
1580,-2.6222915255346515,5.513155623514862e-05
1590,-2.620533969368805,5.584986126008063e-05
1600,-2.6107875283138586,5.5330553292394594e-05
1610,-2.599497417522098,5.464865222310237e-05
1620,-2.5800802150440494,5.277204005485825e-05
1630,-2.5834160795343535,5.421346991923865e-05
1640,-2.577964696533273,5.4317781386041234e-05
1650,-2.5708952603838076,5.413831800950265e-05
1660,-2.555148773812554,5.304084837844685e-05
1670,-2.5386995546836335,5.172773582522621e-05
1680,-2.5243931130435207,5.0599413159575143e-05
1690,-2.511538848505799,4.969819942423336e-05
1700,-2.5313923539375693,5.3097636151443755e-05
1710,-2.509251040317066,5.091483705715882e-05
1720,-2.504334250697728,5.1055009335491735e-05
1730,-2.5074740715692276,5.21381314216626e-05
1740,-2.485380274655306,4.9760393327367914e-05
1750,-2.476732167168092,4.919957284538024e-05
1760,-2.4908680658859943,5.159840348388807e-05
1770,-2.474913468369523,5.0006848664669046e-05
1780,-2.4800298706783193,5.125110793252804e-05
1790,-2.4839874136491336,5.2128277309612115e-05
1800,-2.471965986022378,5.090295452408408e-05
1810,-2.454074362969172,4.9040034853468166e-05
1820,-2.4489209286909723,4.880007067036799e-05
1830,-2.454260589064621,4.988261537522203e-05
1840,-2.4278498367364634,4.679118471275224e-05
1850,-2.4371560216874735,4.846510410091546e-05
1860,-2.4415046029411767,4.9502221495309576e-05
1870,-2.4152231505245743,4.634167361391587e-05
1880,-2.4349139565466182,4.921148674788901e-05
1890,-2.4291314376123654,4.880157916538572e-05
1900,-2.4243845093377714,4.836750507901675e-05
1910,-2.427032658956655,4.904267257358982e-05
1920,-2.4101857372948507,4.7005107412723886e-05
1930,-2.4100541588382858,4.728318234450403e-05
1940,-2.415350937148781,4.833930940989837e-05
1950,-2.4173518074409928,4.9231108596566625e-05
1960,-2.395169640138592,4.6743706467667985e-05
1970,-2.399835291897183,4.746570726856555e-05
1980,-2.3867152151682736,4.601705446479051e-05
1990,-2.3848405078597064,4.6202913874901354e-05
2000,-2.392908931153406,4.761029541069517e-05
2010,-2.3865272773738946,4.730500353528969e-05
2020,-2.3756064316497625,4.630597693966895e-05
2030,-2.3651675451357868,4.5356636804827095e-05
2040,-2.364814440963425,4.5997838873037434e-05
2050,-2.3639130495768836,4.643967301204491e-05
2060,-2.3646831216281914,4.69068149682024e-05
2070,-2.355732535083017,4.648970282552258e-05
2080,-2.346052055368109,4.6015805530496634e-05
2090,-2.314776191007685,4.357235277936204e-05
2100,-2.324833438524085,4.5632541135916045e-05
2110,-2.3252183673020834,4.618694061704922e-05
2120,-2.31256432493517,4.5155817576213473e-05
2130,-2.297347566566822,4.3718445689617235e-05
2140,-2.307530824793403,4.5478986471284976e-05
2150,-2.2950368370382113,4.432287414246269e-05
2160,-2.2884291661565093,4.379016752818192e-05
2170,-2.2994950591569374,4.586280450894654e-05
2180,-2.2816495909516163,4.391068412658951e-05
2190,-2.2894061041792706,4.545279240818625e-05
2200,-2.269304178499951,4.309861721409818e-05
2210,-2.28078647722808,4.5392193637195635e-05
2220,-2.254850010472857,4.223793775299849e-05
2230,-2.2714705208927946,4.4907491355624024e-05
2240,-2.2507487713955707,4.267750160894992e-05
2250,-2.2619757565040786,4.495420056376965e-05
2260,-2.2483407035556273,4.355180288643695e-05
2270,-2.213161106426952,4.311153460884205e-05
2280,-2.199768242299525,4.1955395935476646e-05
2290,-2.2117983054449186,4.38752326105509e-05
2300,-2.216800914070973,4.399946624964209e-05
2310,-2.19676786320777,4.302933158550324e-05
2320,-2.199680516272183,4.2891567568932885e-05
2330,-2.192035977606288,4.384022766454527e-05
2340,-2.1804061400731407,4.3092621074034846e-05
2350,-2.1928482174167967,4.386999941897299e-05
2360,-3.5568151635285794,7.072740590300483e-05
2370,-2.4731159915644767,4.600068073386359e-05
2380,-2.4291806193931422,4.472899600241296e-05
2390,-2.3775887756745404,4.368753884725604e-05
2400,-2.329483742839478,4.3079379730008416e-05
2410,-2.2948280745387524,4.323986913452842e-05
2420,-2.2763146161704637,4.3562001365432995e-05
2430,-2.2560742234210074,4.291353516601717e-05
2440,-2.240156994917339,4.3300598506992836e-05
2450,-2.224867815830264,4.3224761534920754e-05
2460,-2.2140993673027567,4.326738779554748e-05
2470,-2.2038742675096,4.3252447092787744e-05
2480,-2.194410082677775,4.308338048877036e-05
2490,-2.183674275257301,4.2618062136939926e-05
2500,-2.1773054734230155,4.249270259840577e-05
2510,-2.1810223282525736,4.362126345019002e-05
2520,-2.1734070545098763,4.2864530289343214e-05
2530,-2.170778547116321,4.28176474217148e-05
2540,-2.171881869019053,4.328699212314684e-05
2550,-2.1656785600911572,4.2777466658294066e-05
2560,-2.1698513005639124,4.366332847205899e-05
2570,-2.1587984758563397,4.2625212035554444e-05
2580,-2.1576546587593,4.278713856126939e-05
2590,-2.155902598326016,4.289383924213498e-05
2600,-2.1544943476144254,4.3068471948882096e-05
2610,-2.1490001242939614,4.279114022595807e-05
2620,-2.1503177090968575,4.343566046965513e-05
2630,-2.1388652174018876,4.2306226395162957e-05
2640,-2.1354038187670077,4.226668638058271e-05
2650,-2.1404860133609582,4.334720381883779e-05
2660,-2.144380170979763,4.431210491517301e-05
2670,-2.1368190055905645,4.366555885390517e-05
2680,-2.136336706834551,4.401764884244908e-05
2690,-2.129806991671234,4.349996600860773e-05
2700,-2.1265089608912384,4.3412825201234056e-05
2710,-2.1801009465129115,4.893990482292044e-05
2720,-2.1151570279179546,4.110728693064523e-05
2730,-2.139310003431361,4.4861390533706105e-05
2740,-2.1141124633876074,4.2997790812446427e-05
2750,-2.1342951720541627,4.563557052354038e-05
2760,-2.1163731890641966,4.339438274653662e-05
2770,-2.115230882522687,4.383011797420437e-05
2780,-2.1162131481401354,4.4213828969467084e-05
2790,-2.113798007975955,4.443340235060172e-05
2800,-2.1170183456980562,4.5064895239704926e-05
2810,-2.1088587018592713,4.4271202794732494e-05
2820,-2.109712690909046,4.47586808052919e-05
2830,-2.1094671729999095,4.491564677710063e-05
2840,-2.115271920954522,4.591329225637041e-05
2850,-2.1135001690968505,4.5966986781249344e-05
2860,-2.1023706051109388,4.4766630522510205e-05
2870,-2.098163285271919,4.445431761285974e-05
2880,-2.1029205437963543,4.53367858259173e-05
2890,-2.091578709825114,4.41272973570651e-05
2900,-2.091941223280008,4.4499826594130724e-05
2910,-2.0946249451261196,4.512490436928655e-05
2920,-2.090909639739786,4.48660649246769e-05
2930,-2.0927455893660216,4.533794548250954e-05
2940,-2.0844107458121814,4.4474312483128574e-05
2950,-2.090952840716406,4.553505784039908e-05
2960,-2.098296376071403,4.6651213977157205e-05
2970,-2.080482722993564,4.460360912994936e-05
2980,-2.095870089702384,4.673837049293677e-05
2990,-2.0758467001285443,4.437712855439603e-05
3000,-2.0976795792774205,4.737114148630434e-05
3010,-2.0703023393016617,4.4047711231943695e-05
3020,-2.096042407116107,4.7551699792154683e-05
3030,-2.080639239091108,4.5782066153569564e-05
3040,-2.0797234776244573,4.5871369880358616e-05
3050,-2.083877441448552,4.6589805415282025e-05
3060,-2.0652091058981763,4.436589174562496e-05
3070,-2.0756240098208103,4.581391522214709e-05
3080,-2.0870078720415943,4.743293677602544e-05
3090,-2.078887443808738,4.664698149103578e-05
3100,-2.080146874539151,4.693792400624183e-05
3110,-2.0723252225722884,4.6114351694713045e-05
3120,-2.064059835963113,4.520294644465432e-05
3130,-2.0792667399317732,4.730188665747033e-05
3140,-2.0649912775249515,4.5581028809494744e-05
3150,-2.0774076058447393,4.738756776682644e-05
3160,-2.065777184856575,4.606961184054452e-05
3170,-2.063456327473844,4.587986204702405e-05
3180,-2.0821946234327755,4.839815232786061e-05
3190,-2.0712902030480618,4.71350115746065e-05
3200,-2.0724842992454864,4.743416099830578e-05
3210,-2.0810341987582848,4.865406100359251e-05
3220,-2.0607587075183673,4.6199568008483506e-05
3230,-2.05980883232464,4.616624791448066e-05
3240,-2.084467568212629,4.952819431132098e-05
3250,-2.0537972406980414,4.572029485994842e-05
3260,-2.088312592682696,5.0363728993836134e-05
3270,-2.058847211547827,4.670567091694466e-05
3280,-2.0590975376869918,4.6968245794055446e-05
3290,-2.072205678206314,4.895183821454074e-05
3300,-2.059504906343442,4.7567237962854175e-05
3310,-2.074045455051813,4.9605656311934436e-05
3320,-2.0720961846244834,4.957899868483143e-05
3330,-2.0576317277400453,4.765727413307945e-05
3340,-2.056823929311799,4.784055092671509e-05
3350,-2.089102789287335,5.212300894747463e-05
3360,-2.056984005545764,4.78470477152319e-05
3370,-2.0786125623631255,5.0885913262887553e-05
3380,-2.057970926186206,4.812565604980496e-05
3390,-2.0848216712074854,5.176981488155557e-05
3400,-2.0552668531567297,4.7912987534577677e-05
3410,-2.0858715419022675,5.196273152312561e-05
3420,-2.051685323493086,4.739428323232321e-05
3430,-2.081306343152024,5.14232205289092e-05
3440,-2.0565656367930747,4.8324378627559136e-05
3450,-2.0856146195897103,5.203044040739301e-05
3460,-2.0596683468104775,4.8630669983223794e-05
3470,-2.087725657832976,5.235500953709424e-05
3480,-2.06348438143373,4.9117900580204246e-05
3490,-2.080025762123728,5.145842248503222e-05
3500,-2.06856479206443,4.989925099059429e-05
3510,-2.086967111352846,5.258202463520093e-05
3520,-2.057916372323663,4.857366834466436e-05
3530,-2.0662618251217513,4.970490429478793e-05
3540,-2.0700887304881035,5.035321808274242e-05
3550,-2.0819288009297385,5.205494935835162e-05
3560,-2.08580488321379,5.249634030864079e-05
3570,-2.076755789442597,5.114722340340741e-05
3580,-2.073513897790615,5.070177102358132e-05
3590,-2.0760620401549996,5.1164202348051014e-05
3600,-2.086704637712683,5.235833342093866e-05
3610,-2.0812149646129625,5.158003874643282e-05
3620,-2.0872639995740743,5.2749459073357324e-05
3630,-2.0879631682142343,5.2850776642267035e-05
3640,-2.0583292228047365,4.8973292719384356e-05
3650,-2.0886990795092815,5.3224561247003154e-05
3660,-2.056722970952665,4.904207704721145e-05
3670,-2.07633624719057,5.1827451070834496e-05
3680,-2.0706339142649424,5.087067898762378e-05
3690,-2.0598459758076717,4.952941560379954e-05
3700,-2.0826846812291873,5.272051739728278e-05
3710,-2.0502162841904155,4.8452434244858174e-05
3720,-2.0858447038658077,5.324697038493336e-05
3730,-2.0658707033134225,5.067585334415206e-05
3740,-2.0464931090595577,4.829230583538237e-05
3750,-2.068570632226456,5.129489973377277e-05
3760,-2.071780651155716,5.186227942993908e-05
3770,-2.057076251736282,5.0019272180837334e-05
3780,-2.0552749881253938,4.98296497749124e-05
3790,-2.053828906802551,4.9830435105038725e-05
3800,-2.055674869462355,5.032387430538532e-05
3810,-2.0461256390658864,4.912685283601797e-05
3820,-2.0744221774481524,5.288162250111979e-05
3830,-2.0747648366088955,5.3088813185313985e-05
3840,-2.0378772423661533,4.825348464335969e-05
3850,-2.0727396661584687,5.315418508026362e-05
3860,-2.035079814658022,4.822896340733539e-05
3870,-2.0506415588876465,5.020614259295339e-05
3880,-2.0645277744456467,5.228986010672182e-05
3890,-2.054561397248131,5.130401843897079e-05
3900,-2.0343489865554085,4.8147965776450354e-05
3910,-2.0575613972891875,5.174347108375414e-05
3920,-2.0416279986110357,4.978046582771326e-05
3930,-2.048604259712023,5.05960547729641e-05
3940,-2.0622336532013663,5.2703481913927865e-05
3950,-2.0477380979781525,5.052630476320808e-05
3960,-2.0271174514923502,4.838997882875545e-05
3970,-2.060974278120143,5.267095778702013e-05
3980,-2.0449348163379315,5.07487255641808e-05
3990,-2.033563318097953,4.91959374637327e-05
4000,-2.056380994495911,5.239855011127219e-05
4010,-2.027090837011942,4.8874265900847205e-05
4020,-2.0209040958814644,4.8200795711725235e-05
4030,-2.0489301866135485,5.177344346021562e-05
4040,-2.0497564223866775,5.208164871149012e-05
4050,-2.04049762558638,5.108846585779199e-05
4060,-2.029560209854309,4.971100527792404e-05
4070,-2.021659849467067,4.9017582049513806e-05
4080,-2.0173337692554365,4.852393344900982e-05
4090,-2.015854110835152,4.777666686450048e-05
4100,-2.0198928939832625,4.8555527404273207e-05
4110,-2.0355924391507294,5.096653976383082e-05
4120,-2.0215544754540264,4.9550270198709745e-05
4130,-2.0129372441407893,4.854080244879162e-05
4140,-2.0316171200306288,5.1344145449052374e-05
4150,-2.011215940431576,4.828032224959275e-05
4160,-2.0304911625000877,5.1209425370280026e-05
4170,-2.0090686739063837,4.8825970528399686e-05
4180,-2.0229075191995616,5.080798778277246e-05
4190,-2.0181766506767542,5.061152248895818e-05
4200,-2.0161978751310294,5.076512710431667e-05
4210,-1.9975360684861627,4.83626426490931e-05
4220,-2.000177217807624,4.893238900177873e-05
4230,-1.999414203617819,4.903191415087277e-05
4240,-1.9990362606055736,4.930178515963597e-05
4250,-1.9995536422658813,4.9720336637727166e-05
4260,-2.002684715863436,5.041937290541963e-05
4270,-2.0030282807663133,5.048795514284765e-05
4280,-1.9900380191989073,4.912447981931341e-05
4290,-1.985519034150304,4.8844471247579684e-05
4300,-1.9948908270476362,4.983948698185982e-05
4310,-1.9845046594926539,4.9088036174619617e-05
4320,-1.9949238495156134,5.068752903802867e-05
4330,-1.983051152267531,4.91895205935274e-05
4340,-1.9995036211096269,5.176267378029205e-05
4350,-1.9993588667706554,5.184485362087481e-05
4360,-1.9794123698515076,4.9326627065386915e-05
4370,-1.9768412125481187,4.941498249078134e-05
4380,-1.9681807815262917,4.856299500867413e-05
4390,-1.974249220066574,4.952868810741892e-05
4400,-1.9818490395036747,5.074342363354927e-05
4410,-1.9761732538944676,5.030045647396249e-05
4420,-1.9822404422503024,5.141159685422668e-05
4430,-1.979346467911612,5.1040861857285374e-05
4440,-1.965893585745085,4.9727009388942484e-05
4450,-1.957222282227806,4.903430275542339e-05
4460,-1.9598727186714953,4.945299617304443e-05
4470,-1.9585097441983343,4.958106840071567e-05
4480,-1.9765106235275678,5.206482871518237e-05
4490,-1.956244349781791,4.977804556234992e-05
4500,-1.9477336806805452,4.8988158632175544e-05
4510,-1.9456778510208814,4.8810921957914325e-05
4520,-1.937808506980252,4.8092085762135674e-05
4530,-1.9659264667452305,5.1976854381957596e-05
4540,-1.9313627631798858,4.78250234645733e-05
4550,-1.9523015851016312,5.081576771048368e-05
4560,-1.9531715607862665,5.101913674317669e-05
4570,-1.9519141157230149,5.1123893707068004e-05
4580,-1.9486763557257654,5.100389660668222e-05
4590,-1.920276182107551,4.769460379174245e-05
4600,-1.943961017209834,5.0883885968206534e-05
4610,-1.928715421177789,4.9007588654525244e-05
4620,-1.93132014892324,4.946631341448161e-05
4630,-1.9266553085086102,4.932869480135767e-05
4640,-1.9257384558994008,4.916892961163811e-05
4650,-1.9446101788580432,5.178576199856699e-05
4660,-1.922208013534637,4.916564954894709e-05
4670,-1.911075815682408,4.789925145840053e-05
4680,-1.9342002947149635,5.0980110547561254e-05
4690,-1.9255894930740558,5.007736148368112e-05
4700,-1.912040758411722,4.851609782019846e-05
4710,-1.9148919149246826,4.908325979290609e-05
4720,-1.9108404663504193,4.891949053248865e-05
4730,-1.9207844312975926,5.030605406731967e-05
4740,-1.9061465416504226,4.85101027688973e-05
4750,-1.907783480456633,4.874436916886194e-05
4760,-1.9265216485144396,5.111989002796155e-05
4770,-1.8941590913572754,4.7569475510568636e-05
4780,-1.9053500455072818,4.913916186179818e-05
4790,-1.9102029090118633,4.98391669187751e-05
4800,-1.8945435820117689,4.8066042492623315e-05
4810,-1.9074031307612351,4.984150764124094e-05
4820,-1.905503632709981,4.986569528558032e-05
4830,-1.8873548752718599,4.781903128069226e-05
4840,-1.9028159969249332,4.984502383565568e-05
4850,-1.906430245598098,5.047370679362535e-05
4860,-1.8913895532092406,4.8773586131742726e-05
4870,-1.9002308095235065,4.993797966945286e-05
4880,-1.8878061454097625,4.857124461272128e-05
4890,-1.9009802365362027,5.030015714064908e-05
4900,-1.8927684228529056,4.934341543421706e-05
4910,-1.8787892525460677,4.785475619680677e-05
4920,-1.88447105537107,4.868339181506468e-05
4930,-1.8998105230782718,5.075731082256786e-05
4940,-1.8851177227894584,4.923204924751923e-05
4950,-1.8841787919588722,4.935176683316281e-05
4960,-1.8985615899020745,5.114467911285883e-05
4970,-1.8703109921520884,4.810741969609603e-05
4980,-1.8833085613029972,4.9716394300542036e-05
4990,-1.883661200267322,5.003591933434779e-05
5000,-1.89084315202555,5.107540940680357e-05
5010,-1.862590794395029,4.789863477448228e-05
5020,-1.8779852169043236,5.002650320290448e-05
5030,-1.8691442057140844,4.8895953306890295e-05
5040,-1.8688471389564671,4.920214395374125e-05
5050,-1.857895502227553,4.7929058715463143e-05
5060,-1.8877431282221242,5.178231492231854e-05
5070,-1.8765415272161048,5.0721917753229916e-05
5080,-1.848554009489046,4.73572786868414e-05
5090,-1.8663810452125134,4.9746522812638465e-05
5100,-1.8734402679253617,5.070472891204167e-05
5110,-1.8720438486061532,5.071427404342961e-05
5120,-1.8757734417417378,5.126790007007094e-05
5130,-1.8484971147689173,4.806758322714942e-05
5140,-1.871195293405011,5.1080965752067434e-05
5150,-1.8606604291473274,5.007413606221403e-05
5160,-1.850288699409114,4.8892497897489695e-05
5170,-1.8809962148707087,5.275460834377882e-05
5180,-1.8548047871722169,5.0100454740574025e-05
5190,-1.8417473456444775,4.858628985715118e-05
5200,-1.8586543026575455,5.0611455163904296e-05
5210,-1.8568632012660684,5.081355340670777e-05
5220,-1.8446130653993393,4.956126223292196e-05
5230,-1.8484225475036788,5.0061593261847004e-05
5240,-1.8497102796879428,5.061318613535386e-05
5250,-1.851871960525102,5.099995753169503e-05
5260,-1.8361340913345092,4.909253993649843e-05
5270,-1.8567042651235262,5.1860617736926487e-05
5280,-1.8568932506948226,5.200042306805354e-05
5290,-1.8362180063008733,4.9858333310978586e-05
5300,-1.8335116805893108,4.975124018346314e-05
5310,-1.8451995776308163,5.133690603673238e-05
5320,-1.8487153896586523,5.175408672970542e-05
5330,-1.8233374943859166,4.905426390667007e-05
5340,-1.8366107190052194,5.086648034301945e-05
5350,-1.837308926883211,5.109094299859334e-05
5360,-1.8442566003125753,5.238843733731129e-05
5370,-1.8211631712172451,4.956818287882997e-05
5380,-1.8453363501706448,5.256101885939455e-05
5390,-1.836934828882935,5.195573597583954e-05
5400,-1.8430450137974035,5.299253156208533e-05
5410,-1.8519307131970735,5.372203957270206e-05
5420,-1.8224658084787198,5.0928664227088185e-05
5430,-1.8231634488385076,5.1142622385428696e-05
5440,-1.8215778541402041,5.126490446749144e-05
5450,-1.8400871173841118,5.335483534697324e-05
5460,-1.8234830711138483,5.1667929288925994e-05
5470,-1.8407646254417986,5.3860248998849164e-05
5480,-1.8017895429002062,4.953360185941226e-05
5490,-1.839372489351998,5.397139285891494e-05
5500,-1.8221113156816997,5.2385356748094825e-05
5510,-1.8245618409053048,5.277017005268736e-05
5520,-1.800285807809218,5.0359259507658706e-05
5530,-1.8171289884995085,5.2368268149252115e-05
5540,-1.820825640080716,5.3066888682789246e-05
5550,-1.80045983398659,5.112081747780246e-05
5560,-1.801018560719131,5.117901723306273e-05
5570,-1.8174884023924491,5.314265809499456e-05
5580,-1.7988950813247657,5.128869818835864e-05
5590,-1.798954266579327,5.144775075751133e-05
5600,-1.8090497731345965,5.280416481547747e-05
5610,-1.8063959220456338,5.2760804985796584e-05
5620,-1.8268372486872118,5.48864791579862e-05
5630,-1.807267141859888,5.3052124511294924e-05
5640,-1.791025297063955,5.130373927083599e-05
5650,-1.819558517069404,5.4487995994327156e-05
5660,-1.7960092122032236,5.246301342422996e-05
5670,-1.7854929647492972,5.117920788460825e-05
5680,-1.8114023164325526,5.418355311058208e-05
5690,-1.8077514371819354,5.386802785149057e-05
5700,-1.778236562817397,5.0927206209949095e-05
5710,-1.7825203080287306,5.145854213122807e-05
5720,-1.8048676099952496,5.390853085450433e-05
5730,-1.7761001632533555,5.1168698978032215e-05
5740,-1.793127238101554,5.318371624321905e-05
5750,-1.807465241916584,5.461361987693526e-05
5760,-1.7851975487509302,5.284800740645561e-05
5770,-1.7723575840454178,5.145178828783872e-05
5780,-1.7966535759248146,5.405639480245233e-05
5790,-1.7735845662625593,5.204484161347886e-05
5800,-1.780257393144989,5.2805565776830605e-05
5810,-1.7899676816451813,5.383698085732794e-05
5820,-1.7655018231121247,5.137596625591994e-05
5830,-1.774514295252671,5.2685174738430364e-05
5840,-1.7926744693515075,5.4532751512740695e-05
5850,-1.765200778334443,5.2327193324637246e-05
5860,-1.787545601648515,5.469855102523971e-05
5870,-1.776482733171462,5.382475406392956e-05
5880,-1.7729055610445341,5.3246826453901176e-05
5890,-1.7644450283353066,5.2975947077058135e-05
5900,-1.7627141938984934,5.253798972082313e-05
5910,-1.782965111379406,5.468963564155108e-05
5920,-1.7775213124865872,5.4387905644628734e-05
5930,-1.753649590830716,5.2015323032061016e-05
